Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/03/22;00:00:15;64;-; 47.14; 0.0;-; 9.0; 8.7; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;217;429;217;429;217;243;1;-
2026/03/22;00:01:15;63;-; 47.16; 0.0;-; 9.0; 8.7; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
2026/03/22;00:02:15;63;-; 47.16; 0.0;-; 9.0; 8.5; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
2026/03/22;00:03:15;63;-; 47.14; 0.0;-; 9.0; 8.7; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
2026/03/22;00:04:15;63;-; 47.14; 0.0;-; 8.9; 8.6; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
2026/03/22;00:05:15;63;-; 47.14; 0.0;-; 8.9; 8.5; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
2026/03/22;00:06:15;63;-; 47.16; 0.0;-; 8.9; 8.6; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
2026/03/22;00:07:15;63;-; 47.16; 0.0;-; 8.9; 8.6; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
2026/03/22;00:08:15;63;-; 47.16; 0.0;-; 8.9; 8.6; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
2026/03/22;00:09:15;63;-; 47.14; 0.0;-; 8.8; 8.4; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
2026/03/22;00:10:14;63;-; 47.14; 0.0;-; 8.7; 8.4; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
2026/03/22;00:11:14;63;-; 47.16; 0.0;-; 8.6; 8.4; 0.0;-;-;1184;-0.2; 0.0; 0.0;-7; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
2026/03/22;00:12:14;63;-; 47.16; 0.0;-; 8.7; 8.4; 0.0;-;-;1184;-0.2; 0.0; 0.0;-8; 23.3;OFF;1;29;Off;On;Off; 22.7; 22.4;0;0;429;0;429;0;243;1;-
