Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/05/06;00:00:45;-;-; 52.37; 0.0;-; 7.6; 10.2; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.7;0;9;1702;9;1702;9;1516;0;-
2026/05/06;00:01:45;-;-; 52.37; 0.0;-; 7.6; 10.1; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.7;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:02:45;-;-; 52.37; 0.0;-; 7.7; 10.2; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.7;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:03:45;-;-; 52.37; 0.0;-; 7.5; 10.2; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:04:44;-;-; 52.35; 0.0;-; 7.6; 10.2; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:05:44;-;-; 52.37; 0.0;-; 7.5; 10.0; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:06:44;-;-; 52.37; 0.0;-; 7.6; 10.1; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:07:44;-;-; 52.37; 0.0;-; 7.6; 10.1; 0.0;-;-;2264;-0.1; 0.0; 0.0;-7; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:08:44;-;-; 52.35; 0.0;-; 7.6; 10.2; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:09:44;-;-; 52.35; 0.0;-; 7.6; 10.2; 0.0;-;-;2264;-0.1; 0.0; 0.0;-7; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:10:44;-;-; 52.35; 0.0;-; 7.6; 10.3; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:11:44;-;-; 52.35; 0.0;-; 7.6; 10.3; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:12:44;-;-; 52.35; 0.0;-; 7.6; 10.2; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:13:44;-;-; 52.35; 0.0;-; 7.6; 10.3; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:14:44;-;-; 52.35; 0.0;-; 7.5; 10.1; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:15:44;-;-; 52.35; 0.0;-; 7.5; 10.2; 0.0;-;-;2264;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:16:44;-;-; 52.33; 0.0;-; 7.6; 10.3; 0.0;-;-;2264;-0.1; 0.0; 0.0;-7; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1702;0;1702;0;1516;0;-
2026/05/06;00:17:44;-;-; 52.33; 0.0;-; 7.5; 10.1; 0.0;-;-;2264;-0.1; 0.0; 0.0;-7; 21.3;B;0;-;On;On;Off; 22.8; 22.6;0;0;1702;0;1702;0;1516;0;-
