Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/04/30;00:00:09;-;-; 52.97; 0.0;-; 12.4; 13.9; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 24.9;B;0;-;On;On;Off; 22.8; 22.6;0;131;1647;131;1647;131;1461;0;-
2026/04/30;00:01:09;-;-; 52.97; 0.0;-; 12.1; 13.8; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 24.9;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:02:09;-;-; 52.97; 0.0;-; 11.6; 13.3; 0.0;-;-;2120;-0.1; 0.0; 0.0;-4; 24.9;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:03:09;-;-; 52.97; 0.0;-; 11.4; 13.1; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 24.9;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:04:09;-;-; 52.95; 0.0;-; 11.3; 13.0; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 24.9;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:05:09;-;-; 52.95; 0.0;-; 12.3; 13.8; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 24.9;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:06:09;-;-; 52.95; 0.0;-; 12.4; 13.9; 0.0;-;-;2120;-0.1; 0.0; 0.0;-4; 24.9;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:07:09;-;-; 52.97; 0.0;-; 12.4; 14.0; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 25.0;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:08:09;-;-; 52.97; 0.0;-; 12.4; 13.9; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 25.0;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:09:09;-;-; 52.95; 0.0;-; 12.5; 13.9; 0.0;-;-;2120;-0.1; 0.0; 0.0;-4; 24.9;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:10:09;-;-; 52.95; 0.0;-; 12.4; 13.9; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 25.0;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:11:09;-;-; 52.95; 0.0;-; 12.5; 14.0; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 25.0;B;0;-;On;On;Off; 22.8; 22.5;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:12:09;-;-; 52.95; 0.0;-; 12.6; 14.0; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 25.0;B;0;-;On;On;Off; 22.8; 22.5;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:13:09;-;-; 52.95; 0.0;-; 12.6; 14.1; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 25.0;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:14:08;-;-; 52.93; 0.0;-; 12.6; 14.1; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 25.0;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:15:08;-;-; 52.95; 0.0;-; 12.9; 14.2; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 24.9;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
2026/04/30;00:16:08;-;-; 52.95; 0.0;-; 12.7; 14.1; 0.0;-;-;2120;-0.1; 0.0; 0.0;-3; 24.9;B;0;-;On;On;Off; 22.8; 22.6;0;0;1647;0;1647;0;1461;0;-
