Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/04/17;00:00:30;95;-; 52.18; 0.0;-; 10.6; 9.6; 0.0;-;-;1808;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.6; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:01:30;95;-; 52.18; 0.0;-; 10.6; 9.6; 0.0;-;-;1808;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:02:30;95;-; 52.16; 0.0;-; 10.6; 9.7; 0.0;-;-;1808;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:03:30;95;-; 52.18; 0.0;-; 10.9; 9.9; 0.0;-;-;1808;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.6; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:04:30;95;-; 52.16; 0.0;-; 10.6; 9.7; 0.0;-;-;1808;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:05:30;95;-; 52.16; 0.0;-; 10.6; 9.8; 0.0;-;-;1808;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:06:30;95;-; 52.16; 0.0;-; 10.7; 9.7; 0.0;-;-;1808;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:07:30;95;-; 52.18; 0.0;-; 10.7; 9.8; 0.0;-;-;1808;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:08:30;95;-; 52.18; 0.0;-; 10.7; 9.7; 0.0;-;-;1808;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:09:30;95;-; 52.18; 0.0;-; 10.6; 9.7; 0.0;-;-;1808;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:10:30;95;-; 52.18; 0.0;-; 10.8; 9.7; 0.0;-;-;1808;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:11:30;95;-; 52.16; 0.0;-; 10.7; 9.8; 0.0;-;-;1808;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:12:30;95;-; 52.18; 0.0;-; 10.7; 9.8; 0.0;-;-;1808;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:13:30;95;-; 52.18; 0.0;-; 10.7; 9.7; 0.0;-;-;1808;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
2026/04/17;00:14:30;95;-; 52.18; 0.0;-; 10.6; 9.8; 0.0;-;-;1808;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:15:29;95;-; 52.18; 0.0;-; 10.5; 9.6; 0.0;-;-;1808;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:16:29;95;-; 52.18; 0.0;-; 10.5; 9.6; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
2026/04/17;00:17:29;95;-; 52.18; 0.0;-; 10.6; 9.6; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
2026/04/17;00:18:29;95;-; 52.16; 0.0;-; 10.6; 9.6; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
2026/04/17;00:19:29;95;-; 52.18; 0.0;-; 10.6; 9.6; 0.0;-;-;1809;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:20:29;95;-; 52.18; 0.0;-; 10.7; 9.7; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
2026/04/17;00:21:29;95;-; 52.18; 0.0;-; 10.6; 9.6; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.3;0;0;979;0;979;0;793;0;-
2026/04/17;00:22:29;95;-; 52.18; 0.0;-; 10.5; 9.6; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
2026/04/17;00:23:29;95;-; 52.18; 0.0;-; 10.5; 9.5; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
2026/04/17;00:24:29;95;-; 52.18; 0.0;-; 10.5; 9.7; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
2026/04/17;00:25:29;95;-; 52.16; 0.0;-; 10.6; 9.6; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
2026/04/17;00:26:29;95;-; 52.18; 0.0;-; 10.7; 9.6; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
2026/04/17;00:27:29;95;-; 52.18; 0.0;-; 10.7; 9.7; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
2026/04/17;00:28:29;95;-; 52.18; 0.0;-; 10.7; 9.7; 0.0;-;-;1809;-0.2; 0.0; 0.0;-10; 21.5;F;1;29;On;On;Off; 22.5; 22.2;0;0;979;0;979;0;793;0;-
