Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/04/13;00:00:45;96;-; 52.22; 0.0;-; 6.1; 6.1; 0.0;-;-;1712;-0.2; 0.0; 0.0;-7; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:01:45;96;-; 52.22; 0.0;-; 6.1; 6.2; 0.0;-;-;1712;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:02:45;96;-; 52.22; 0.0;-; 6.0; 6.1; 0.0;-;-;1712;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:03:45;96;-; 52.20; 0.0;-; 6.1; 6.2; 0.0;-;-;1712;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:04:45;96;-; 52.22; 0.0;-; 6.1; 6.2; 0.0;-;-;1712;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:05:45;96;-; 52.22; 0.0;-; 6.1; 6.1; 0.0;-;-;1712;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:06:45;96;-; 52.22; 0.0;-; 6.1; 6.2; 0.0;-;-;1712;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:07:45;96;-; 52.22; 0.0;-; 6.2; 6.2; 0.0;-;-;1712;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:08:45;96;-; 52.22; 0.0;-; 6.1; 6.0; 0.0;-;-;1712;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:09:45;96;-; 52.22; 0.0;-; 6.1; 6.1; 0.0;-;-;1712;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:10:45;96;-; 52.22; 0.0;-; 6.1; 6.0; 0.0;-;-;1712;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:11:45;96;-; 52.22; 0.0;-; 6.1; 6.1; 0.0;-;-;1712;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
2026/04/13;00:12:45;96;-; 52.22; 0.0;-; 6.2; 6.2; 0.0;-;-;1712;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.7; 22.4;0;0;891;0;891;0;705;0;-
