40;HS400;753468-00011610-1527
Date;Time;I_integral;Position;SOC_relevant;Number_of_turns;Reading_inverted
2026/05/01;01:31:29;-0.1;1;1;1;0
2026/05/01;01:32:29;-0.1;1;1;1;0
2026/05/01;01:33:29;-0.1;1;1;1;0
2026/05/01;01:34:29;-0.1;1;1;1;0
2026/05/01;01:35:29;-0.1;1;1;1;0
2026/05/01;01:36:29;-0.1;1;1;1;0
2026/05/01;01:37:29;-0.1;1;1;1;0
2026/05/01;01:38:29;-0.1;1;1;1;0
2026/05/01;01:39:29;-0.1;1;1;1;0
2026/05/01;01:40:29;-0.1;1;1;1;0
2026/05/01;01:41:29;-0.1;1;1;1;0
2026/05/01;01:42:29;-0.1;1;1;1;0
2026/05/01;01:43:29;-0.1;1;1;1;0
2026/05/01;01:44:28;-0.1;1;1;1;0
2026/05/01;01:45:28;-0.1;1;1;1;0
2026/05/01;01:46:28;-0.1;1;1;1;0
2026/05/01;01:47:28;-0.1;1;1;1;0
2026/05/01;01:48:28;-0.1;1;1;1;0
2026/05/01;01:49:28;-0.1;1;1;1;0
2026/05/01;01:50:28;-0.1;1;1;1;0
2026/05/01;01:51:28;-0.1;1;1;1;0
2026/05/01;01:52:28;-0.1;1;1;1;0
2026/05/01;01:53:28;-0.1;1;1;1;0
2026/05/01;01:54:28;-0.1;1;1;1;0
2026/05/01;01:55:28;-0.1;1;1;1;0
2026/05/01;01:56:28;-0.1;1;1;1;0
2026/05/01;01:57:28;-0.1;1;1;1;0
2026/05/01;01:58:28;-0.1;1;1;1;0
2026/05/01;01:59:28;-0.1;1;1;1;0
2026/05/01;02:00:27;-0.1;1;1;1;0
2026/05/01;02:01:27;-0.1;1;1;1;0
2026/05/01;02:02:27;-0.1;1;1;1;0
2026/05/01;02:03:27;-0.1;1;1;1;0
2026/05/01;02:04:27;-0.1;1;1;1;0
2026/05/01;02:05:27;-0.1;1;1;1;0
2026/05/01;02:06:27;-0.1;1;1;1;0
2026/05/01;02:07:27;-0.1;1;1;1;0
2026/05/01;02:08:27;-0.1;1;1;1;0
2026/05/01;02:09:27;-0.1;1;1;1;0
2026/05/01;02:10:27;-0.1;1;1;1;0
2026/05/01;02:11:27;-0.1;1;1;1;0
2026/05/01;02:12:27;-0.1;1;1;1;0
2026/05/01;02:13:27;-0.1;1;1;1;0
2026/05/01;02:14:27;-0.1;1;1;1;0
2026/05/01;02:15:27;-0.1;1;1;1;0
2026/05/01;02:16:26;-0.1;1;1;1;0
2026/05/01;02:17:26;-0.2;1;1;1;0
2026/05/01;02:18:26;-0.1;1;1;1;0
2026/05/01;02:19:26;-0.1;1;1;1;0
2026/05/01;02:20:26;-0.1;1;1;1;0
2026/05/01;02:21:26;-0.1;1;1;1;0
2026/05/01;02:22:26;-0.1;1;1;1;0
2026/05/01;02:23:26;-0.1;1;1;1;0
2026/05/01;02:24:26;-0.1;1;1;1;0
2026/05/01;02:25:26;-0.1;1;1;1;0
2026/05/01;02:26:26;-0.1;1;1;1;0
2026/05/01;02:27:26;-0.1;1;1;1;0
2026/05/01;02:28:26;-0.1;1;1;1;0
2026/05/01;02:29:26;-0.1;1;1;1;0
2026/05/01;02:30:26;-0.2;1;1;1;0
2026/05/01;02:31:26;-0.1;1;1;1;0
2026/05/01;02:32:25;-0.1;1;1;1;0
2026/05/01;02:33:25;-0.1;1;1;1;0
2026/05/01;02:34:25;-0.1;1;1;1;0
2026/05/01;02:35:25;-0.1;1;1;1;0
2026/05/01;02:36:25;-0.1;1;1;1;0
2026/05/01;02:37:25;-0.1;1;1;1;0
2026/05/01;02:38:25;-0.1;1;1;1;0
2026/05/01;02:39:25;-0.1;1;1;1;0
2026/05/01;02:40:25;-0.1;1;1;1;0
2026/05/01;02:41:25;-0.2;1;1;1;0
2026/05/01;02:42:25;-0.2;1;1;1;0
2026/05/01;02:43:25;-0.2;1;1;1;0
2026/05/01;02:44:25;-0.1;1;1;1;0
2026/05/01;02:45:25;-0.1;1;1;1;0
2026/05/01;02:46:25;-0.1;1;1;1;0
2026/05/01;02:47:25;-0.1;1;1;1;0
2026/05/01;02:48:24;-0.1;1;1;1;0
2026/05/01;02:49:24;-0.1;1;1;1;0
2026/05/01;02:50:24;-0.1;1;1;1;0
2026/05/01;02:51:24;-0.1;1;1;1;0
2026/05/01;02:52:24;-0.1;1;1;1;0
2026/05/01;02:53:24;-0.1;1;1;1;0
2026/05/01;02:54:24;-0.1;1;1;1;0
2026/05/01;02:55:24;-0.1;1;1;1;0
2026/05/01;02:56:24;-0.1;1;1;1;0
2026/05/01;02:57:24;-0.1;1;1;1;0
2026/05/01;02:58:24;-0.1;1;1;1;0
2026/05/01;02:59:24;-0.1;1;1;1;0
2026/05/01;03:00:24;-0.1;1;1;1;0
2026/05/01;03:01:24;-0.1;1;1;1;0
2026/05/01;03:02:24;-0.1;1;1;1;0
2026/05/01;03:03:24;-0.1;1;1;1;0
2026/05/01;03:04:23;-0.1;1;1;1;0
2026/05/01;03:05:23;-0.1;1;1;1;0
2026/05/01;03:06:23;-0.1;1;1;1;0
2026/05/01;03:07:23;-0.1;1;1;1;0
2026/05/01;03:08:23;-0.1;1;1;1;0
2026/05/01;03:09:23;-0.1;1;1;1;0
2026/05/01;03:10:23;-0.1;1;1;1;0
2026/05/01;03:11:23;-0.1;1;1;1;0
2026/05/01;03:12:23;-0.1;1;1;1;0
2026/05/01;03:13:23;-0.1;1;1;1;0
2026/05/01;03:14:23;-0.1;1;1;1;0
2026/05/01;03:15:23;-0.1;1;1;1;0
2026/05/01;03:16:23;-0.1;1;1;1;0
2026/05/01;03:17:23;-0.1;1;1;1;0
2026/05/01;03:18:23;-0.1;1;1;1;0
2026/05/01;03:19:23;-0.1;1;1;1;0
2026/05/01;03:20:22;-0.1;1;1;1;0
2026/05/01;03:21:22;-0.1;1;1;1;0
2026/05/01;03:22:22;-0.1;1;1;1;0
2026/05/01;03:23:22;-0.1;1;1;1;0
2026/05/01;03:24:22;-0.1;1;1;1;0
2026/05/01;03:25:22;-0.1;1;1;1;0
2026/05/01;03:26:22;-0.1;1;1;1;0
2026/05/01;03:27:22;-0.1;1;1;1;0
2026/05/01;03:28:22;-0.1;1;1;1;0
2026/05/01;03:29:22;-0.1;1;1;1;0
2026/05/01;03:30:22;-0.1;1;1;1;0
2026/05/01;03:31:22;-0.1;1;1;1;0
2026/05/01;03:32:22;-0.1;1;1;1;0
2026/05/01;03:33:22;-0.1;1;1;1;0
2026/05/01;03:34:22;-0.1;1;1;1;0
2026/05/01;03:35:21;-0.1;1;1;1;0
2026/05/01;03:36:21;-0.1;1;1;1;0
2026/05/01;03:37:21;-0.1;1;1;1;0
2026/05/01;03:38:21;-0.1;1;1;1;0
2026/05/01;03:39:21;-0.1;1;1;1;0
2026/05/01;03:40:21;-0.1;1;1;1;0
2026/05/01;03:41:21;-0.1;1;1;1;0
2026/05/01;03:42:21;-0.1;1;1;1;0
2026/05/01;03:43:21;-0.1;1;1;1;0
2026/05/01;03:44:21;-0.1;1;1;1;0
2026/05/01;03:45:21;-0.1;1;1;1;0
2026/05/01;03:46:21;-0.1;1;1;1;0
2026/05/01;03:47:21;-0.2;1;1;1;0
2026/05/01;03:48:21;-0.1;1;1;1;0
2026/05/01;03:49:21;-0.2;1;1;1;0
2026/05/01;03:50:21;-0.1;1;1;1;0
2026/05/01;03:51:20;-0.2;1;1;1;0
2026/05/01;03:52:20;-0.1;1;1;1;0
2026/05/01;03:53:20;-0.1;1;1;1;0
2026/05/01;03:54:20;-0.1;1;1;1;0
2026/05/01;03:55:20;-0.1;1;1;1;0
2026/05/01;03:56:20;-0.1;1;1;1;0
2026/05/01;03:57:20;-0.1;1;1;1;0
2026/05/01;03:58:20;-0.1;1;1;1;0
2026/05/01;03:59:20;-0.1;1;1;1;0
2026/05/01;04:00:20;-0.1;1;1;1;0
2026/05/01;04:01:20;-0.1;1;1;1;0
2026/05/01;04:02:20;-0.1;1;1;1;0
2026/05/01;04:03:20;-0.1;1;1;1;0
2026/05/01;04:04:20;-0.1;1;1;1;0
2026/05/01;04:05:20;-0.1;1;1;1;0
2026/05/01;04:06:20;-0.1;1;1;1;0
2026/05/01;04:07:19;-0.1;1;1;1;0
2026/05/01;04:08:19;-0.1;1;1;1;0
2026/05/01;04:09:19;-0.1;1;1;1;0
2026/05/01;04:10:19;-0.1;1;1;1;0
2026/05/01;04:11:19;-0.1;1;1;1;0
2026/05/01;04:12:19;-0.1;1;1;1;0
2026/05/01;04:13:19;-0.1;1;1;1;0
2026/05/01;04:14:19;-0.1;1;1;1;0
2026/05/01;04:15:19;-0.1;1;1;1;0
2026/05/01;04:16:19;-0.1;1;1;1;0
2026/05/01;04:17:19;-0.1;1;1;1;0
2026/05/01;04:18:19;-0.1;1;1;1;0
2026/05/01;04:19:19;-0.1;1;1;1;0
2026/05/01;04:20:19;-0.1;1;1;1;0
2026/05/01;04:21:19;-0.1;1;1;1;0
2026/05/01;04:22:19;-0.1;1;1;1;0
2026/05/01;04:23:18;-0.1;1;1;1;0
2026/05/01;04:24:18;-0.1;1;1;1;0
2026/05/01;04:25:18;-0.2;1;1;1;0
2026/05/01;04:26:18;-0.2;1;1;1;0
2026/05/01;04:27:18;-0.2;1;1;1;0
2026/05/01;04:28:18;-0.2;1;1;1;0
2026/05/01;04:29:18;-0.2;1;1;1;0
2026/05/01;04:30:18;-0.1;1;1;1;0
2026/05/01;04:31:18;-0.1;1;1;1;0
2026/05/01;04:32:18;-0.1;1;1;1;0
2026/05/01;04:33:18;-0.1;1;1;1;0
2026/05/01;04:34:18;-0.2;1;1;1;0
2026/05/01;04:35:18;-0.1;1;1;1;0
2026/05/01;04:36:18;-0.1;1;1;1;0
2026/05/01;04:37:18;-0.1;1;1;1;0
2026/05/01;04:38:18;-0.1;1;1;1;0
2026/05/01;04:39:17;-0.1;1;1;1;0
2026/05/01;04:40:17;-0.1;1;1;1;0
2026/05/01;04:41:17;-0.1;1;1;1;0
2026/05/01;04:42:17;-0.1;1;1;1;0
2026/05/01;04:43:17;-0.1;1;1;1;0
2026/05/01;04:44:17;-0.2;1;1;1;0
2026/05/01;04:45:17;-0.2;1;1;1;0
2026/05/01;04:46:17;-0.2;1;1;1;0
2026/05/01;04:47:17;-0.2;1;1;1;0
2026/05/01;04:48:17;-0.2;1;1;1;0
2026/05/01;04:49:17;-0.2;1;1;1;0
2026/05/01;04:50:17;-0.2;1;1;1;0
2026/05/01;04:51:17;-0.2;1;1;1;0
2026/05/01;04:52:17;-0.2;1;1;1;0
2026/05/01;04:53:17;-0.2;1;1;1;0
2026/05/01;04:54:17;-0.2;1;1;1;0
2026/05/01;04:55:16;-0.2;1;1;1;0
2026/05/01;04:56:16;-0.1;1;1;1;0
2026/05/01;04:57:16;-0.1;1;1;1;0
2026/05/01;04:58:16;-0.1;1;1;1;0
2026/05/01;04:59:16;-0.1;1;1;1;0
2026/05/01;05:00:16;-0.2;1;1;1;0
2026/05/01;05:01:16;-0.2;1;1;1;0
2026/05/01;05:02:16;-0.2;1;1;1;0
2026/05/01;05:03:16;-0.2;1;1;1;0
2026/05/01;05:04:16;-0.1;1;1;1;0
2026/05/01;05:05:16;-0.1;1;1;1;0
2026/05/01;05:06:16;-0.1;1;1;1;0
2026/05/01;05:07:16;-0.1;1;1;1;0
2026/05/01;05:08:16;-0.1;1;1;1;0
2026/05/01;05:09:16;-0.1;1;1;1;0
2026/05/01;05:10:16;-0.1;1;1;1;0
2026/05/01;05:11:15;-0.1;1;1;1;0
2026/05/01;05:12:15;-0.1;1;1;1;0
2026/05/01;05:13:15;-0.1;1;1;1;0
2026/05/01;05:14:15;-0.1;1;1;1;0
2026/05/01;05:15:15;-0.1;1;1;1;0
2026/05/01;05:16:15;-0.1;1;1;1;0
2026/05/01;05:17:15;-0.1;1;1;1;0
2026/05/01;05:18:15;-0.1;1;1;1;0
2026/05/01;05:19:15;-0.1;1;1;1;0
2026/05/01;05:20:15;-0.1;1;1;1;0
2026/05/01;05:21:15;-0.1;1;1;1;0
2026/05/01;05:22:15;-0.2;1;1;1;0
2026/05/01;05:23:15;-0.2;1;1;1;0
2026/05/01;05:24:15;-0.1;1;1;1;0
2026/05/01;05:25:15;-0.2;1;1;1;0
2026/05/01;05:26:15;-0.2;1;1;1;0
2026/05/01;05:27:14;-0.1;1;1;1;0
2026/05/01;05:28:14;-0.2;1;1;1;0
2026/05/01;05:29:14;-0.1;1;1;1;0
2026/05/01;05:30:14;-0.1;1;1;1;0
2026/05/01;05:31:14;-0.1;1;1;1;0
2026/05/01;05:32:14;-0.2;1;1;1;0
2026/05/01;05:33:14;-0.1;1;1;1;0
2026/05/01;05:34:14;-0.1;1;1;1;0
2026/05/01;05:35:14;-0.2;1;1;1;0
2026/05/01;05:36:14;-0.3;1;1;1;0
2026/05/01;05:37:14;-0.2;1;1;1;0
2026/05/01;05:38:14;-0.2;1;1;1;0
2026/05/01;05:39:14;-0.2;1;1;1;0
2026/05/01;05:40:14;-0.2;1;1;1;0
2026/05/01;05:41:14;-0.2;1;1;1;0
2026/05/01;05:42:14;-0.2;1;1;1;0
2026/05/01;05:43:13;-0.2;1;1;1;0
2026/05/01;05:44:13;-0.2;1;1;1;0
2026/05/01;05:45:13;-0.2;1;1;1;0
2026/05/01;05:46:13;-0.1;1;1;1;0
2026/05/01;05:47:13;-0.2;1;1;1;0
2026/05/01;05:48:13;-0.2;1;1;1;0
2026/05/01;05:49:13;-0.1;1;1;1;0
2026/05/01;05:50:13;-0.1;1;1;1;0
2026/05/01;05:51:13;-0.2;1;1;1;0
2026/05/01;05:52:13;-0.1;1;1;1;0
2026/05/01;05:53:13;-0.1;1;1;1;0
2026/05/01;05:54:13;-0.2;1;1;1;0
2026/05/01;05:55:13;-0.1;1;1;1;0
2026/05/01;05:56:13;-0.0;1;1;1;0
2026/05/01;05:57:13;-0.1;1;1;1;0
2026/05/01;05:58:13;-0.2;1;1;1;0
2026/05/01;05:59:12;-0.0;1;1;1;0
2026/05/01;06:00:12;-0.1;1;1;1;0
2026/05/01;06:01:12;-0.2;1;1;1;0
2026/05/01;06:02:12;-0.1;1;1;1;0
2026/05/01;06:03:12; 0.0;1;1;1;0
2026/05/01;06:04:12;-0.1;1;1;1;0
2026/05/01;06:05:12;-0.1;1;1;1;0
2026/05/01;06:06:12; 0.0;1;1;1;0
2026/05/01;06:07:12; 0.1;1;1;1;0
2026/05/01;06:08:12;-0.0;1;1;1;0
2026/05/01;06:09:12; 0.0;1;1;1;0
2026/05/01;06:10:12; 0.1;1;1;1;0
2026/05/01;06:11:12;-0.0;1;1;1;0
2026/05/01;06:12:12;-0.0;1;1;1;0
2026/05/01;06:13:12; 0.1;1;1;1;0
2026/05/01;06:14:11; 0.1;1;1;1;0
2026/05/01;06:15:11; 0.1;1;1;1;0
2026/05/01;06:16:11; 0.1;1;1;1;0
2026/05/01;06:17:11; 0.1;1;1;1;0
2026/05/01;06:18:11; 0.1;1;1;1;0
2026/05/01;06:19:11; 0.1;1;1;1;0
2026/05/01;06:20:11; 0.2;1;1;1;0
2026/05/01;06:21:11; 0.1;1;1;1;0
2026/05/01;06:22:11; 0.2;1;1;1;0
2026/05/01;06:23:11; 0.2;1;1;1;0
2026/05/01;06:24:11; 0.2;1;1;1;0
2026/05/01;06:25:11; 0.2;1;1;1;0
2026/05/01;06:26:11; 0.2;1;1;1;0
2026/05/01;06:27:11; 0.2;1;1;1;0
2026/05/01;06:28:11; 0.2;1;1;1;0
2026/05/01;06:29:11; 0.2;1;1;1;0
2026/05/01;06:30:10; 0.2;1;1;1;0
2026/05/01;06:31:10; 0.2;1;1;1;0
2026/05/01;06:32:10; 0.2;1;1;1;0
2026/05/01;06:33:10; 0.2;1;1;1;0
2026/05/01;06:34:10; 0.2;1;1;1;0
2026/05/01;06:35:10; 0.2;1;1;1;0
2026/05/01;06:36:10; 0.2;1;1;1;0
2026/05/01;06:37:10; 0.2;1;1;1;0
2026/05/01;06:38:10; 0.2;1;1;1;0
2026/05/01;06:39:10; 0.2;1;1;1;0
2026/05/01;06:40:10; 0.3;1;1;1;0
2026/05/01;06:41:10; 0.3;1;1;1;0
2026/05/01;06:42:10; 0.3;1;1;1;0
2026/05/01;06:43:10; 0.3;1;1;1;0
2026/05/01;06:44:10; 0.3;1;1;1;0
2026/05/01;06:45:09; 0.3;1;1;1;0
2026/05/01;06:46:09; 0.3;1;1;1;0
2026/05/01;06:47:09; 0.3;1;1;1;0
2026/05/01;06:48:09; 0.4;1;1;1;0
2026/05/01;06:49:09; 0.4;1;1;1;0
2026/05/01;06:50:09; 0.4;1;1;1;0
2026/05/01;06:51:09; 0.4;1;1;1;0
2026/05/01;06:52:09; 0.4;1;1;1;0
2026/05/01;06:53:09; 0.4;1;1;1;0
2026/05/01;06:54:09; 0.5;1;1;1;0
2026/05/01;06:55:09; 0.5;1;1;1;0
2026/05/01;06:56:09; 0.5;1;1;1;0
2026/05/01;06:57:09; 0.4;1;1;1;0
2026/05/01;06:58:09; 0.4;1;1;1;0
2026/05/01;06:59:09; 0.4;1;1;1;0
2026/05/01;07:00:08; 0.4;1;1;1;0
2026/05/01;07:01:08; 0.4;1;1;1;0
2026/05/01;07:02:08; 0.4;1;1;1;0
2026/05/01;07:03:08; 0.4;1;1;1;0
2026/05/01;07:04:08; 0.4;1;1;1;0
2026/05/01;07:05:08; 0.3;1;1;1;0
2026/05/01;07:06:08; 0.3;1;1;1;0
2026/05/01;07:07:08; 0.3;1;1;1;0
2026/05/01;07:08:08; 0.3;1;1;1;0
2026/05/01;07:09:08; 0.3;1;1;1;0
2026/05/01;07:10:08; 0.3;1;1;1;0
2026/05/01;07:11:08; 0.3;1;1;1;0
2026/05/01;07:12:08; 0.3;1;1;1;0
2026/05/01;07:13:08; 0.2;1;1;1;0
2026/05/01;07:14:08; 0.2;1;1;1;0
2026/05/01;07:15:07; 0.2;1;1;1;0
2026/05/01;07:16:07; 0.2;1;1;1;0
2026/05/01;07:17:07; 0.2;1;1;1;0
2026/05/01;07:18:07; 0.2;1;1;1;0
2026/05/01;07:19:07; 0.2;1;1;1;0
2026/05/01;07:20:07; 0.2;1;1;1;0
2026/05/01;07:21:07; 0.2;1;1;1;0
2026/05/01;07:22:07; 0.2;1;1;1;0
2026/05/01;07:23:07; 0.2;1;1;1;0
2026/05/01;07:24:07; 0.1;1;1;1;0
2026/05/01;07:25:07; 0.1;1;1;1;0
2026/05/01;07:26:07; 0.1;1;1;1;0
2026/05/01;07:27:07; 0.1;1;1;1;0
2026/05/01;07:28:07; 0.1;1;1;1;0
2026/05/01;07:29:07; 0.1;1;1;1;0
2026/05/01;07:30:07; 0.1;1;1;1;0
2026/05/01;07:31:06; 0.1;1;1;1;0
2026/05/01;07:32:06; 0.1;1;1;1;0
2026/05/01;07:33:06; 0.1;1;1;1;0
2026/05/01;07:34:06; 0.1;1;1;1;0
2026/05/01;07:35:06; 0.1;1;1;1;0
2026/05/01;07:36:06; 0.1;1;1;1;0
2026/05/01;07:37:06; 0.1;1;1;1;0
2026/05/01;07:38:06; 0.1;1;1;1;0
2026/05/01;07:39:06; 0.1;1;1;1;0
2026/05/01;07:40:06; 0.1;1;1;1;0
2026/05/01;07:41:06; 0.1;1;1;1;0
2026/05/01;07:42:06; 0.1;1;1;1;0
2026/05/01;07:43:06; 0.1;1;1;1;0
2026/05/01;07:44:06; 0.1;1;1;1;0
2026/05/01;07:45:06; 0.1;1;1;1;0
2026/05/01;07:46:05; 0.0;1;1;1;0
2026/05/01;07:47:05; 0.0;1;1;1;0
2026/05/01;07:48:05; 0.0;1;1;1;0
2026/05/01;07:49:05; 0.0;1;1;1;0
2026/05/01;07:50:05; 0.0;1;1;1;0
2026/05/01;07:51:05; 0.0;1;1;1;0
2026/05/01;07:52:05; 0.0;1;1;1;0
2026/05/01;07:53:05; 0.0;1;1;1;0
2026/05/01;07:54:05; 0.0;1;1;1;0
2026/05/01;07:55:05; 0.0;1;1;1;0
2026/05/01;07:56:05; 0.0;1;1;1;0
2026/05/01;07:57:05; 0.0;1;1;1;0
2026/05/01;07:58:05; 0.0;1;1;1;0
2026/05/01;07:59:05; 0.0;1;1;1;0
2026/05/01;08:00:05; 0.0;1;1;1;0
2026/05/01;08:01:04; 0.0;1;1;1;0
2026/05/01;08:02:04; 0.0;1;1;1;0
2026/05/01;08:03:04; 0.0;1;1;1;0
2026/05/01;08:04:04; 0.0;1;1;1;0
2026/05/01;08:05:04; 0.0;1;1;1;0
2026/05/01;08:06:04; 0.0;1;1;1;0
2026/05/01;08:07:04; 0.0;1;1;1;0
2026/05/01;08:08:04; 0.0;1;1;1;0
2026/05/01;08:09:04; 0.0;1;1;1;0
2026/05/01;08:10:04; 0.0;1;1;1;0
2026/05/01;08:11:04; 0.0;1;1;1;0
2026/05/01;08:12:04;-0.0;1;1;1;0
2026/05/01;08:13:04;-0.0;1;1;1;0
2026/05/01;08:14:04; 0.0;1;1;1;0
2026/05/01;08:15:04;-0.0;1;1;1;0
2026/05/01;08:16:03; 0.0;1;1;1;0
2026/05/01;08:17:03;-0.0;1;1;1;0
2026/05/01;08:18:03; 0.0;1;1;1;0
2026/05/01;08:19:03; 0.0;1;1;1;0
2026/05/01;08:20:03; 0.0;1;1;1;0
2026/05/01;08:21:03;-0.0;1;1;1;0
2026/05/01;08:22:03;-0.0;1;1;1;0
2026/05/01;08:23:03;-0.0;1;1;1;0
2026/05/01;08:24:03;-0.0;1;1;1;0
2026/05/01;08:25:03;-0.0;1;1;1;0
2026/05/01;08:26:03;-0.0;1;1;1;0
2026/05/01;08:27:03;-0.0;1;1;1;0
2026/05/01;08:28:03;-0.0;1;1;1;0
2026/05/01;08:29:03;-0.0;1;1;1;0
2026/05/01;08:30:03;-0.0;1;1;1;0
2026/05/01;08:31:02;-0.0;1;1;1;0
2026/05/01;08:32:02;-0.0;1;1;1;0
2026/05/01;08:33:02;-0.0;1;1;1;0
2026/05/01;08:34:02;-0.0;1;1;1;0
2026/05/01;08:35:02;-0.0;1;1;1;0
2026/05/01;08:36:02;-0.0;1;1;1;0
2026/05/01;08:37:02;-0.0;1;1;1;0
2026/05/01;08:38:02;-0.0;1;1;1;0
2026/05/01;08:39:02;-0.0;1;1;1;0
2026/05/01;08:40:02;-0.0;1;1;1;0
2026/05/01;08:41:02;-0.0;1;1;1;0
2026/05/01;08:42:02;-0.0;1;1;1;0
2026/05/01;08:43:02;-0.0;1;1;1;0
2026/05/01;08:44:02;-0.0;1;1;1;0
2026/05/01;08:45:02;-0.1;1;1;1;0
2026/05/01;08:46:01;-0.0;1;1;1;0
2026/05/01;08:47:01;-0.0;1;1;1;0
2026/05/01;08:48:01;-0.0;1;1;1;0
2026/05/01;08:49:01;-0.0;1;1;1;0
2026/05/01;08:50:01;-0.0;1;1;1;0
2026/05/01;08:51:01;-0.0;1;1;1;0
2026/05/01;08:52:01;-0.0;1;1;1;0
2026/05/01;08:53:01;-0.0;1;1;1;0
