40;HS400;753468-00011610-1527
Date;Time;I_integral;Position;SOC_relevant;Number_of_turns;Reading_inverted
2026/03/22;02:24:06;-0.2;1;1;1;0
2026/03/22;02:25:06;-0.2;1;1;1;0
2026/03/22;02:26:06;-0.2;1;1;1;0
2026/03/22;02:27:06;-0.2;1;1;1;0
2026/03/22;02:28:06;-0.2;1;1;1;0
2026/03/22;02:29:06;-0.2;1;1;1;0
2026/03/22;02:30:06;-0.2;1;1;1;0
2026/03/22;02:31:06;-0.2;1;1;1;0
2026/03/22;02:32:06;-0.2;1;1;1;0
2026/03/22;02:33:06;-0.2;1;1;1;0
2026/03/22;02:34:05;-0.2;1;1;1;0
2026/03/22;02:35:05;-0.2;1;1;1;0
2026/03/22;02:36:05;-0.2;1;1;1;0
2026/03/22;02:37:05;-0.2;1;1;1;0
2026/03/22;02:38:05;-0.2;1;1;1;0
2026/03/22;02:39:05;-0.2;1;1;1;0
2026/03/22;02:40:05;-0.2;1;1;1;0
2026/03/22;02:41:05;-0.2;1;1;1;0
2026/03/22;02:42:05;-0.2;1;1;1;0
2026/03/22;02:43:05;-0.2;1;1;1;0
2026/03/22;02:44:05;-0.2;1;1;1;0
2026/03/22;02:45:05;-0.2;1;1;1;0
2026/03/22;02:46:05;-0.2;1;1;1;0
2026/03/22;02:47:05;-0.2;1;1;1;0
2026/03/22;02:48:05;-0.2;1;1;1;0
2026/03/22;02:49:05;-0.2;1;1;1;0
2026/03/22;02:50:04;-0.2;1;1;1;0
2026/03/22;02:51:04;-0.2;1;1;1;0
2026/03/22;02:52:04;-0.2;1;1;1;0
2026/03/22;02:53:04;-0.2;1;1;1;0
2026/03/22;02:54:04;-0.2;1;1;1;0
2026/03/22;02:55:04;-0.2;1;1;1;0
2026/03/22;02:56:04;-0.2;1;1;1;0
2026/03/22;02:57:04;-0.2;1;1;1;0
2026/03/22;02:58:04;-0.2;1;1;1;0
2026/03/22;02:59:04;-0.2;1;1;1;0
2026/03/22;03:00:04;-0.2;1;1;1;0
2026/03/22;03:01:04;-0.2;1;1;1;0
2026/03/22;03:02:04;-0.2;1;1;1;0
2026/03/22;03:03:04;-0.2;1;1;1;0
2026/03/22;03:04:04;-0.2;1;1;1;0
2026/03/22;03:05:04;-0.2;1;1;1;0
2026/03/22;03:06:03;-0.2;1;1;1;0
2026/03/22;03:07:03;-0.2;1;1;1;0
2026/03/22;03:08:03;-0.2;1;1;1;0
2026/03/22;03:09:03;-0.2;1;1;1;0
2026/03/22;03:10:03;-0.2;1;1;1;0
2026/03/22;03:11:03;-0.2;1;1;1;0
2026/03/22;03:12:03;-0.2;1;1;1;0
2026/03/22;03:13:03;-0.2;1;1;1;0
2026/03/22;03:14:03;-0.2;1;1;1;0
2026/03/22;03:15:03;-0.2;1;1;1;0
2026/03/22;03:16:03;-0.2;1;1;1;0
2026/03/22;03:17:03;-0.2;1;1;1;0
2026/03/22;03:18:03;-0.2;1;1;1;0
2026/03/22;03:19:03;-0.2;1;1;1;0
2026/03/22;03:20:03;-0.2;1;1;1;0
2026/03/22;03:21:03;-0.2;1;1;1;0
2026/03/22;03:22:02;-0.2;1;1;1;0
2026/03/22;03:23:02;-0.2;1;1;1;0
2026/03/22;03:24:02;-0.2;1;1;1;0
2026/03/22;03:25:02;-0.2;1;1;1;0
2026/03/22;03:26:02;-0.2;1;1;1;0
2026/03/22;03:27:02;-0.2;1;1;1;0
2026/03/22;03:28:02;-0.2;1;1;1;0
2026/03/22;03:29:02;-0.2;1;1;1;0
2026/03/22;03:30:02;-0.2;1;1;1;0
2026/03/22;03:31:02;-0.2;1;1;1;0
2026/03/22;03:32:02;-0.2;1;1;1;0
2026/03/22;03:33:02;-0.2;1;1;1;0
2026/03/22;03:34:02;-0.2;1;1;1;0
2026/03/22;03:35:02;-0.2;1;1;1;0
2026/03/22;03:36:02;-0.2;1;1;1;0
2026/03/22;03:37:02;-0.2;1;1;1;0
2026/03/22;03:38:01;-0.2;1;1;1;0
2026/03/22;03:39:01;-0.2;1;1;1;0
2026/03/22;03:40:01;-0.2;1;1;1;0
2026/03/22;03:41:01;-0.2;1;1;1;0
2026/03/22;03:42:01;-0.2;1;1;1;0
2026/03/22;03:43:01;-0.2;1;1;1;0
2026/03/22;03:44:01;-0.2;1;1;1;0
2026/03/22;03:45:01;-0.2;1;1;1;0
2026/03/22;03:46:01;-0.2;1;1;1;0
2026/03/22;03:47:01;-0.2;1;1;1;0
2026/03/22;03:48:01;-0.2;1;1;1;0
2026/03/22;03:49:01;-0.2;1;1;1;0
2026/03/22;03:50:01;-0.2;1;1;1;0
2026/03/22;03:51:01;-0.2;1;1;1;0
2026/03/22;03:52:01;-0.2;1;1;1;0
2026/03/22;03:53:01;-0.2;1;1;1;0
2026/03/22;03:54:00;-0.2;1;1;1;0
2026/03/22;03:55:00;-0.2;1;1;1;0
2026/03/22;03:56:00;-0.2;1;1;1;0
2026/03/22;03:57:00;-0.2;1;1;1;0
2026/03/22;03:58:00;-0.2;1;1;1;0
2026/03/22;03:59:00;-0.2;1;1;1;0
2026/03/22;04:00:00;-0.2;1;1;1;0
2026/03/22;04:01:00;-0.2;1;1;1;0
2026/03/22;04:02:00;-0.2;1;1;1;0
2026/03/22;04:03:00;-0.2;1;1;1;0
2026/03/22;04:04:00;-0.2;1;1;1;0
2026/03/22;04:05:00;-0.2;1;1;1;0
2026/03/22;04:06:00;-0.2;1;1;1;0
2026/03/22;04:07:00;-0.2;1;1;1;0
2026/03/22;04:08:00;-0.2;1;1;1;0
2026/03/22;04:09:00;-0.2;1;1;1;0
2026/03/22;04:10:00;-0.2;1;1;1;0
2026/03/22;04:10:59;-0.2;1;1;1;0
2026/03/22;04:11:59;-0.2;1;1;1;0
2026/03/22;04:12:59;-0.2;1;1;1;0
2026/03/22;04:13:59;-0.2;1;1;1;0
2026/03/22;04:14:59;-0.2;1;1;1;0
2026/03/22;04:15:59;-0.2;1;1;1;0
2026/03/22;04:16:59;-0.2;1;1;1;0
2026/03/22;04:17:59;-0.2;1;1;1;0
2026/03/22;04:18:59;-0.2;1;1;1;0
2026/03/22;04:19:59;-0.2;1;1;1;0
