40;HS400;753468-00011610-1527
Date;Time;I_integral;Position;SOC_relevant;Number_of_turns;Reading_inverted
2026/04/16;02:12:56;-0.2;1;1;1;0
2026/04/16;02:13:55;-0.2;1;1;1;0
2026/04/16;02:14:55;-0.2;1;1;1;0
2026/04/16;02:15:55;-0.2;1;1;1;0
2026/04/16;02:16:55;-0.2;1;1;1;0
2026/04/16;02:17:55;-0.2;1;1;1;0
2026/04/16;02:18:55;-0.2;1;1;1;0
2026/04/16;02:19:55;-0.2;1;1;1;0
2026/04/16;02:20:55;-0.2;1;1;1;0
2026/04/16;02:21:55;-0.2;1;1;1;0
2026/04/16;02:22:55;-0.2;1;1;1;0
2026/04/16;02:23:55;-0.2;1;1;1;0
2026/04/16;02:24:55;-0.2;1;1;1;0
2026/04/16;02:25:55;-0.2;1;1;1;0
2026/04/16;02:26:55;-0.2;1;1;1;0
2026/04/16;02:27:55;-0.2;1;1;1;0
2026/04/16;02:28:55;-0.2;1;1;1;0
2026/04/16;02:29:54;-0.2;1;1;1;0
2026/04/16;02:30:54;-0.2;1;1;1;0
2026/04/16;02:31:54;-0.2;1;1;1;0
2026/04/16;02:32:54;-0.2;1;1;1;0
2026/04/16;02:33:54;-0.2;1;1;1;0
2026/04/16;02:34:54;-0.2;1;1;1;0
2026/04/16;02:35:54;-0.2;1;1;1;0
2026/04/16;02:36:54;-0.2;1;1;1;0
2026/04/16;02:37:54;-0.2;1;1;1;0
2026/04/16;02:38:54;-0.2;1;1;1;0
2026/04/16;02:39:54;-0.2;1;1;1;0
2026/04/16;02:40:54;-0.2;1;1;1;0
2026/04/16;02:41:54;-0.2;1;1;1;0
2026/04/16;02:42:54;-0.2;1;1;1;0
2026/04/16;02:43:54;-0.2;1;1;1;0
2026/04/16;02:44:54;-0.2;1;1;1;0
2026/04/16;02:45:53;-0.2;1;1;1;0
2026/04/16;02:46:53;-0.2;1;1;1;0
2026/04/16;02:47:53;-0.2;1;1;1;0
2026/04/16;02:48:53;-0.2;1;1;1;0
2026/04/16;02:49:53;-0.2;1;1;1;0
2026/04/16;02:50:53;-0.2;1;1;1;0
2026/04/16;02:51:53;-0.2;1;1;1;0
2026/04/16;02:52:53;-0.2;1;1;1;0
2026/04/16;02:53:53;-0.2;1;1;1;0
2026/04/16;02:54:53;-0.2;1;1;1;0
2026/04/16;02:55:53;-0.2;1;1;1;0
2026/04/16;02:56:53;-0.2;1;1;1;0
2026/04/16;02:57:53;-0.2;1;1;1;0
2026/04/16;02:58:53;-0.2;1;1;1;0
2026/04/16;02:59:53;-0.2;1;1;1;0
2026/04/16;03:00:53;-0.2;1;1;1;0
2026/04/16;03:01:52;-0.2;1;1;1;0
2026/04/16;03:02:52;-0.2;1;1;1;0
2026/04/16;03:03:52;-0.2;1;1;1;0
2026/04/16;03:04:52;-0.2;1;1;1;0
2026/04/16;03:05:52;-0.2;1;1;1;0
2026/04/16;03:06:52;-0.2;1;1;1;0
2026/04/16;03:07:52;-0.2;1;1;1;0
2026/04/16;03:08:52;-0.2;1;1;1;0
2026/04/16;03:09:52;-0.2;1;1;1;0
2026/04/16;03:10:52;-0.2;1;1;1;0
2026/04/16;03:11:52;-0.2;1;1;1;0
2026/04/16;03:12:52;-0.2;1;1;1;0
2026/04/16;03:13:52;-0.2;1;1;1;0
2026/04/16;03:14:52;-0.2;1;1;1;0
2026/04/16;03:15:52;-0.2;1;1;1;0
2026/04/16;03:16:52;-0.2;1;1;1;0
2026/04/16;03:17:51;-0.2;1;1;1;0
2026/04/16;03:18:51;-0.2;1;1;1;0
2026/04/16;03:19:51;-0.2;1;1;1;0
2026/04/16;03:20:51;-0.2;1;1;1;0
2026/04/16;03:21:51;-0.2;1;1;1;0
2026/04/16;03:22:51;-0.2;1;1;1;0
2026/04/16;03:23:51;-0.2;1;1;1;0
2026/04/16;03:24:51;-0.2;1;1;1;0
2026/04/16;03:25:51;-0.2;1;1;1;0
2026/04/16;03:26:51;-0.2;1;1;1;0
2026/04/16;03:27:51;-0.2;1;1;1;0
2026/04/16;03:28:51;-0.2;1;1;1;0
2026/04/16;03:29:51;-0.2;1;1;1;0
2026/04/16;03:30:51;-0.2;1;1;1;0
2026/04/16;03:31:51;-0.2;1;1;1;0
2026/04/16;03:32:51;-0.2;1;1;1;0
2026/04/16;03:33:50;-0.2;1;1;1;0
2026/04/16;03:34:50;-0.2;1;1;1;0
2026/04/16;03:35:50;-0.2;1;1;1;0
2026/04/16;03:36:50;-0.2;1;1;1;0
2026/04/16;03:37:50;-0.2;1;1;1;0
2026/04/16;03:38:50;-0.2;1;1;1;0
2026/04/16;03:39:50;-0.2;1;1;1;0
2026/04/16;03:40:50;-0.2;1;1;1;0
2026/04/16;03:41:50;-0.2;1;1;1;0
2026/04/16;03:42:50;-0.2;1;1;1;0
2026/04/16;03:43:50;-0.2;1;1;1;0
2026/04/16;03:44:50;-0.2;1;1;1;0
2026/04/16;03:45:50;-0.2;1;1;1;0
2026/04/16;03:46:50;-0.2;1;1;1;0
2026/04/16;03:47:50;-0.2;1;1;1;0
2026/04/16;03:48:50;-0.2;1;1;1;0
2026/04/16;03:49:49;-0.2;1;1;1;0
2026/04/16;03:50:49;-0.2;1;1;1;0
2026/04/16;03:51:49;-0.2;1;1;1;0
2026/04/16;03:52:49;-0.2;1;1;1;0
2026/04/16;03:53:49;-0.2;1;1;1;0
2026/04/16;03:54:49;-0.2;1;1;1;0
2026/04/16;03:55:49;-0.2;1;1;1;0
2026/04/16;03:56:49;-0.2;1;1;1;0
2026/04/16;03:57:49;-0.2;1;1;1;0
2026/04/16;03:58:49;-0.2;1;1;1;0
2026/04/16;03:59:49;-0.2;1;1;1;0
2026/04/16;04:00:49;-0.2;1;1;1;0
2026/04/16;04:01:49;-0.2;1;1;1;0
2026/04/16;04:02:49;-0.2;1;1;1;0
2026/04/16;04:03:49;-0.2;1;1;1;0
2026/04/16;04:04:48;-0.2;1;1;1;0
2026/04/16;04:05:48;-0.2;1;1;1;0
2026/04/16;04:06:48;-0.2;1;1;1;0
2026/04/16;04:07:48;-0.2;1;1;1;0
2026/04/16;04:08:48;-0.2;1;1;1;0
2026/04/16;04:09:48;-0.2;1;1;1;0
2026/04/16;04:10:48;-0.2;1;1;1;0
2026/04/16;04:11:48;-0.2;1;1;1;0
2026/04/16;04:12:48;-0.2;1;1;1;0
2026/04/16;04:13:48;-0.2;1;1;1;0
2026/04/16;04:14:48;-0.2;1;1;1;0
2026/04/16;04:15:48;-0.2;1;1;1;0
2026/04/16;04:16:48;-0.2;1;1;1;0
2026/04/16;04:17:48;-0.2;1;1;1;0
2026/04/16;04:18:48;-0.2;1;1;1;0
2026/04/16;04:19:48;-0.2;1;1;1;0
2026/04/16;04:20:47;-0.2;1;1;1;0
2026/04/16;04:21:47;-0.2;1;1;1;0
2026/04/16;04:22:47;-0.2;1;1;1;0
2026/04/16;04:23:47;-0.2;1;1;1;0
2026/04/16;04:24:47;-0.2;1;1;1;0
2026/04/16;04:25:47;-0.2;1;1;1;0
2026/04/16;04:26:47;-0.2;1;1;1;0
2026/04/16;04:27:47;-0.2;1;1;1;0
2026/04/16;04:28:47;-0.2;1;1;1;0
2026/04/16;04:29:47;-0.2;1;1;1;0
2026/04/16;04:30:47;-0.2;1;1;1;0
2026/04/16;04:31:47;-0.2;1;1;1;0
2026/04/16;04:32:47;-0.2;1;1;1;0
2026/04/16;04:33:47;-0.2;1;1;1;0
2026/04/16;04:34:47;-0.2;1;1;1;0
2026/04/16;04:35:47;-0.2;1;1;1;0
2026/04/16;04:36:46;-0.2;1;1;1;0
2026/04/16;04:37:46;-0.2;1;1;1;0
2026/04/16;04:38:46;-0.2;1;1;1;0
2026/04/16;04:39:46;-0.2;1;1;1;0
2026/04/16;04:40:46;-0.2;1;1;1;0
2026/04/16;04:41:46;-0.2;1;1;1;0
2026/04/16;04:42:46;-0.2;1;1;1;0
2026/04/16;04:43:46;-0.2;1;1;1;0
2026/04/16;04:44:46;-0.2;1;1;1;0
2026/04/16;04:45:46;-0.2;1;1;1;0
2026/04/16;04:46:46;-0.2;1;1;1;0
2026/04/16;04:47:46;-0.2;1;1;1;0
2026/04/16;04:48:46;-0.2;1;1;1;0
2026/04/16;04:49:46;-0.2;1;1;1;0
2026/04/16;04:50:46;-0.2;1;1;1;0
2026/04/16;04:51:46;-0.2;1;1;1;0
2026/04/16;04:52:45;-0.2;1;1;1;0
2026/04/16;04:53:45;-0.2;1;1;1;0
2026/04/16;04:54:45;-0.2;1;1;1;0
2026/04/16;04:55:45;-0.2;1;1;1;0
2026/04/16;04:56:45;-0.2;1;1;1;0
2026/04/16;04:57:45;-0.2;1;1;1;0
2026/04/16;04:58:45;-0.2;1;1;1;0
2026/04/16;04:59:45;-0.2;1;1;1;0
2026/04/16;05:00:45;-0.2;1;1;1;0
2026/04/16;05:01:45;-0.2;1;1;1;0
2026/04/16;05:02:45;-0.2;1;1;1;0
2026/04/16;05:03:45;-0.2;1;1;1;0
2026/04/16;05:04:45;-0.2;1;1;1;0
2026/04/16;05:05:45;-0.2;1;1;1;0
2026/04/16;05:06:45;-0.2;1;1;1;0
2026/04/16;05:07:45;-0.2;1;1;1;0
2026/04/16;05:08:44;-0.2;1;1;1;0
2026/04/16;05:09:44;-0.2;1;1;1;0
2026/04/16;05:10:44;-0.2;1;1;1;0
2026/04/16;05:11:44;-0.2;1;1;1;0
2026/04/16;05:12:44;-0.2;1;1;1;0
2026/04/16;05:13:44;-0.2;1;1;1;0
2026/04/16;05:14:44;-0.2;1;1;1;0
2026/04/16;05:15:44;-0.2;1;1;1;0
2026/04/16;05:16:44;-0.2;1;1;1;0
2026/04/16;05:17:44;-0.2;1;1;1;0
2026/04/16;05:18:44;-0.2;1;1;1;0
2026/04/16;05:19:44;-0.3;1;1;1;0
2026/04/16;05:20:44;-0.3;1;1;1;0
2026/04/16;05:21:44;-0.3;1;1;1;0
2026/04/16;05:22:44;-0.2;1;1;1;0
2026/04/16;05:23:44;-0.2;1;1;1;0
2026/04/16;05:24:43;-0.2;1;1;1;0
2026/04/16;05:25:43;-0.2;1;1;1;0
2026/04/16;05:26:43;-0.2;1;1;1;0
2026/04/16;05:27:43;-0.1;1;1;1;0
2026/04/16;05:28:43;-0.2;1;1;1;0
2026/04/16;05:29:43;-0.2;1;1;1;0
2026/04/16;05:30:43;-0.0;1;1;1;0
2026/04/16;05:31:43; 0.1;1;1;1;0
2026/04/16;05:32:43; 0.1;1;1;1;0
2026/04/16;05:33:43; 0.1;1;1;1;0
2026/04/16;05:34:43; 0.1;1;1;1;0
2026/04/16;05:35:43; 0.1;1;1;1;0
2026/04/16;05:36:43; 0.2;1;1;1;0
2026/04/16;05:37:43; 0.2;1;1;1;0
2026/04/16;05:38:43; 0.2;1;1;1;0
2026/04/16;05:39:42; 0.2;1;1;1;0
2026/04/16;05:40:42; 0.2;1;1;1;0
2026/04/16;05:41:42; 0.2;1;1;1;0
2026/04/16;05:42:42; 0.2;1;1;1;0
2026/04/16;05:43:42; 0.2;1;1;1;0
2026/04/16;05:44:42; 0.3;1;1;1;0
2026/04/16;05:45:42; 0.3;1;1;1;0
2026/04/16;05:46:42; 0.3;1;1;1;0
2026/04/16;05:47:42; 0.3;1;1;1;0
2026/04/16;05:48:42; 0.3;1;1;1;0
2026/04/16;05:49:42; 0.3;1;1;1;0
2026/04/16;05:50:42; 0.4;1;1;1;0
2026/04/16;05:51:42; 0.4;1;1;1;0
2026/04/16;05:52:42; 0.4;1;1;1;0
2026/04/16;05:53:42; 0.4;1;1;1;0
2026/04/16;05:54:42; 0.4;1;1;1;0
2026/04/16;05:55:41; 0.4;1;1;1;0
2026/04/16;05:56:41; 0.3;1;1;1;0
2026/04/16;05:57:41; 0.3;1;1;1;0
2026/04/16;05:58:41; 0.3;1;1;1;0
2026/04/16;05:59:41; 0.3;1;1;1;0
2026/04/16;06:00:41; 0.3;1;1;1;0
2026/04/16;06:01:41; 0.3;1;1;1;0
2026/04/16;06:02:41; 0.3;1;1;1;0
2026/04/16;06:03:41; 0.3;1;1;1;0
2026/04/16;06:04:41; 0.3;1;1;1;0
2026/04/16;06:05:41; 0.3;1;1;1;0
2026/04/16;06:06:41; 0.3;1;1;1;0
2026/04/16;06:07:41; 0.3;1;1;1;0
2026/04/16;06:08:41; 0.3;1;1;1;0
2026/04/16;06:09:41; 0.3;1;1;1;0
2026/04/16;06:10:41; 0.3;1;1;1;0
2026/04/16;06:11:40; 0.3;1;1;1;0
2026/04/16;06:12:40; 0.3;1;1;1;0
2026/04/16;06:13:40; 0.3;1;1;1;0
2026/04/16;06:14:40; 0.2;1;1;1;0
2026/04/16;06:15:40; 0.2;1;1;1;0
2026/04/16;06:16:40; 0.2;1;1;1;0
2026/04/16;06:17:40; 0.2;1;1;1;0
2026/04/16;06:18:40; 0.2;1;1;1;0
2026/04/16;06:19:40; 0.2;1;1;1;0
2026/04/16;06:20:40; 0.2;1;1;1;0
2026/04/16;06:21:40; 0.2;1;1;1;0
2026/04/16;06:22:40; 0.2;1;1;1;0
2026/04/16;06:23:40; 0.2;1;1;1;0
2026/04/16;06:24:40; 0.2;1;1;1;0
2026/04/16;06:25:40; 0.2;1;1;1;0
2026/04/16;06:26:39; 0.2;1;1;1;0
2026/04/16;06:27:39; 0.2;1;1;1;0
2026/04/16;06:28:39; 0.2;1;1;1;0
2026/04/16;06:29:39; 0.2;1;1;1;0
2026/04/16;06:30:39; 0.2;1;1;1;0
2026/04/16;06:31:39; 0.2;1;1;1;0
2026/04/16;06:32:39; 0.1;1;1;1;0
2026/04/16;06:33:39; 0.1;1;1;1;0
2026/04/16;06:34:39; 0.1;1;1;1;0
2026/04/16;06:35:39; 0.1;1;1;1;0
2026/04/16;06:36:39; 0.1;1;1;1;0
2026/04/16;06:37:39; 0.1;1;1;1;0
2026/04/16;06:38:39; 0.1;1;1;1;0
2026/04/16;06:39:39; 0.1;1;1;1;0
2026/04/16;06:40:39; 0.1;1;1;1;0
2026/04/16;06:41:38; 0.1;1;1;1;0
2026/04/16;06:42:38; 0.1;1;1;1;0
2026/04/16;06:43:38; 0.1;1;1;1;0
2026/04/16;06:44:38; 0.1;1;1;1;0
2026/04/16;06:45:38; 0.1;1;1;1;0
2026/04/16;06:46:38; 0.1;1;1;1;0
2026/04/16;06:47:38; 0.1;1;1;1;0
2026/04/16;06:48:38; 0.0;1;1;1;0
2026/04/16;06:49:38; 0.0;1;1;1;0
2026/04/16;06:50:38; 0.0;1;1;1;0
2026/04/16;06:51:38; 0.0;1;1;1;0
2026/04/16;06:52:38; 0.0;1;1;1;0
2026/04/16;06:53:38; 0.0;1;1;1;0
2026/04/16;06:54:38; 0.0;1;1;1;0
2026/04/16;06:55:38; 0.0;1;1;1;0
2026/04/16;06:56:37; 0.0;1;1;1;0
2026/04/16;06:57:37; 0.0;1;1;1;0
2026/04/16;06:58:37; 0.0;1;1;1;0
2026/04/16;06:59:37;-0.0;1;1;1;0
2026/04/16;07:00:37;-0.0;1;1;1;0
2026/04/16;07:01:37; 0.0;1;1;1;0
2026/04/16;07:02:37; 0.0;1;1;1;0
2026/04/16;07:03:37; 0.0;1;1;1;0
2026/04/16;07:04:37;-0.0;1;1;1;0
2026/04/16;07:05:37;-0.0;1;1;1;0
2026/04/16;07:06:37;-0.0;1;1;1;0
2026/04/16;07:07:37;-0.0;1;1;1;0
2026/04/16;07:08:37;-0.0;1;1;1;0
2026/04/16;07:09:37;-0.0;1;1;1;0
2026/04/16;07:10:37;-0.0;1;1;1;0
2026/04/16;07:11:36;-0.0;1;1;1;0
2026/04/16;07:12:36;-0.0;1;1;1;0
2026/04/16;07:13:36;-0.1;1;1;1;0
2026/04/16;07:14:36;-0.0;1;1;1;0
2026/04/16;07:15:36;-0.0;1;1;1;0
2026/04/16;07:16:36;-0.0;1;1;1;0
2026/04/16;07:17:36;-0.1;1;1;1;0
2026/04/16;07:18:36;-0.1;1;1;1;0
2026/04/16;07:19:36;-0.1;1;1;1;0
2026/04/16;07:20:36;-0.1;1;1;1;0
2026/04/16;07:21:36;-0.1;1;1;1;0
2026/04/16;07:22:36;-0.1;1;1;1;0
2026/04/16;07:23:36;-0.1;1;1;1;0
2026/04/16;07:24:36;-0.1;1;1;1;0
2026/04/16;07:25:36;-0.1;1;1;1;0
2026/04/16;07:26:36;-0.1;1;1;1;0
2026/04/16;07:27:35;-0.1;1;1;1;0
2026/04/16;07:28:35;-0.1;1;1;1;0
2026/04/16;07:29:35;-0.1;1;1;1;0
2026/04/16;07:30:35;-0.1;1;1;1;0
2026/04/16;07:31:35;-0.1;1;1;1;0
2026/04/16;07:32:35;-0.1;1;1;1;0
2026/04/16;07:33:35;-0.1;1;1;1;0
2026/04/16;07:34:35;-0.1;1;1;1;0
2026/04/16;07:35:35;-0.1;1;1;1;0
2026/04/16;07:36:35;-0.1;1;1;1;0
2026/04/16;07:37:35;-0.1;1;1;1;0
2026/04/16;07:38:35;-0.1;1;1;1;0
2026/04/16;07:39:35;-0.1;1;1;1;0
2026/04/16;07:40:35;-0.1;1;1;1;0
2026/04/16;07:41:35;-0.1;1;1;1;0
2026/04/16;07:42:34;-0.1;1;1;1;0
2026/04/16;07:43:34;-0.1;1;1;1;0
2026/04/16;07:44:34;-0.1;1;1;1;0
2026/04/16;07:45:34;-0.1;1;1;1;0
2026/04/16;07:46:34;-0.1;1;1;1;0
2026/04/16;07:47:34;-0.1;1;1;1;0
2026/04/16;07:48:34;-0.1;1;1;1;0
2026/04/16;07:49:34;-0.1;1;1;1;0
2026/04/16;07:50:34;-0.1;1;1;1;0
2026/04/16;07:51:34;-0.1;1;1;1;0
2026/04/16;07:52:34;-0.1;1;1;1;0
2026/04/16;07:53:34;-0.1;1;1;1;0
2026/04/16;07:54:34;-0.1;1;1;1;0
2026/04/16;07:55:34;-0.1;1;1;1;0
2026/04/16;07:56:34;-0.1;1;1;1;0
2026/04/16;07:57:33;-0.1;1;1;1;0
2026/04/16;07:58:33;-0.1;1;1;1;0
2026/04/16;07:59:33;-0.1;1;1;1;0
2026/04/16;08:00:33;-0.1;1;1;1;0
2026/04/16;08:01:33;-0.1;1;1;1;0
2026/04/16;08:02:33;-0.1;1;1;1;0
2026/04/16;08:03:33;-0.1;1;1;1;0
2026/04/16;08:04:33;-0.1;1;1;1;0
2026/04/16;08:05:33;-0.1;1;1;1;0
2026/04/16;08:06:33;-0.1;1;1;1;0
2026/04/16;08:07:33;-0.1;1;1;1;0
2026/04/16;08:08:33;-0.1;1;1;1;0
2026/04/16;08:09:33;-0.1;1;1;1;0
2026/04/16;08:10:33;-0.1;1;1;1;0
2026/04/16;08:11:33;-0.1;1;1;1;0
2026/04/16;08:12:32;-0.1;1;1;1;0
2026/04/16;08:13:32;-0.1;1;1;1;0
2026/04/16;08:14:32;-0.1;1;1;1;0
2026/04/16;08:15:32;-0.1;1;1;1;0
2026/04/16;08:16:32;-0.1;1;1;1;0
2026/04/16;08:17:32;-0.1;1;1;1;0
2026/04/16;08:18:32;-0.1;1;1;1;0
2026/04/16;08:19:32;-0.1;1;1;1;0
2026/04/16;08:20:32;-0.1;1;1;1;0
2026/04/16;08:21:32;-0.1;1;1;1;0
2026/04/16;08:22:32;-0.1;1;1;1;0
2026/04/16;08:23:32;-0.1;1;1;1;0
2026/04/16;08:24:32;-0.1;1;1;1;0
2026/04/16;08:25:32;-0.1;1;1;1;0
2026/04/16;08:26:32;-0.1;1;1;1;0
2026/04/16;08:27:31;-0.1;1;1;1;0
2026/04/16;08:28:31;-0.1;1;1;1;0
2026/04/16;08:29:31;-0.1;1;1;1;0
2026/04/16;08:30:31;-0.1;1;1;1;0
2026/04/16;08:31:31;-0.1;1;1;1;0
2026/04/16;08:32:31;-0.1;1;1;1;0
2026/04/16;08:33:31;-0.1;1;1;1;0
2026/04/16;08:34:31;-0.1;1;1;1;0
2026/04/16;08:35:31;-0.1;1;1;1;0
2026/04/16;08:36:31;-0.1;1;1;1;0
2026/04/16;08:37:31;-0.1;1;1;1;0
2026/04/16;08:38:31;-0.1;1;1;1;0
2026/04/16;08:39:31;-0.1;1;1;1;0
2026/04/16;08:40:31;-0.1;1;1;1;0
2026/04/16;08:41:31;-0.1;1;1;1;0
2026/04/16;08:42:30;-0.1;1;1;1;0
2026/04/16;08:43:30;-0.1;1;1;1;0
2026/04/16;08:44:30;-0.1;1;1;1;0
2026/04/16;08:45:30;-0.1;1;1;1;0
2026/04/16;08:46:30;-0.1;1;1;1;0
2026/04/16;08:47:30;-0.1;1;1;1;0
2026/04/16;08:48:30;-0.1;1;1;1;0
2026/04/16;08:49:30;-0.1;1;1;1;0
2026/04/16;08:50:30;-0.1;1;1;1;0
2026/04/16;08:51:30;-0.1;1;1;1;0
2026/04/16;08:52:30;-0.1;1;1;1;0
