Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/04/06;00:00:43;96;-; 52.30; 0.0;-; 7.4; 7.2; 0.0;-;-;1544;-0.2; 0.0; 0.0;-8; 21.7;F;1;29;On;On;Off; 22.5; 22.2;0;0;827;0;827;0;641;0;-
2026/04/06;00:01:43;96;-; 52.30; 0.0;-; 7.5; 7.4; 0.0;-;-;1544;-0.2; 0.0; 0.0;-8; 21.8;F;1;29;On;On;Off; 22.5; 22.2;0;0;827;0;827;0;641;0;-
2026/04/06;00:02:42;96;-; 52.30; 0.0;-; 7.6; 7.4; 0.0;-;-;1544;-0.2; 0.0; 0.0;-8; 21.7;F;1;29;On;On;Off; 22.5; 22.2;0;0;827;0;827;0;641;0;-
2026/04/06;00:03:42;96;-; 52.30; 0.0;-; 7.7; 7.4; 0.0;-;-;1544;-0.2; 0.0; 0.0;-8; 21.8;F;1;29;On;On;Off; 22.5; 22.2;0;0;827;0;827;0;641;0;-
2026/04/06;00:04:42;96;-; 52.28; 0.0;-; 7.7; 7.6; 0.0;-;-;1544;-0.2; 0.0; 0.0;-8; 21.8;F;1;29;On;On;Off; 22.5; 22.2;0;0;827;0;827;0;641;0;-
2026/04/06;00:05:42;96;-; 52.30; 0.0;-; 7.9; 7.7; 0.0;-;-;1544;-0.2; 0.0; 0.0;-7; 21.7;F;1;29;On;On;Off; 22.5; 22.2;0;0;827;0;827;0;641;0;-
2026/04/06;00:06:42;96;-; 52.28; 0.0;-; 8.0; 7.8; 0.0;-;-;1544;-0.2; 0.0; 0.0;-8; 21.8;F;1;29;On;On;Off; 22.5; 22.2;0;0;827;0;827;0;641;0;-
2026/04/06;00:07:42;96;-; 52.26; 0.0;-; 8.1; 7.8; 0.0;-;-;1544;-0.2; 0.0; 0.0;-8; 21.7;F;1;29;On;On;Off; 22.5; 22.2;0;0;827;0;827;0;641;0;-
2026/04/06;00:08:42;96;-; 52.26; 0.0;-; 8.1; 7.8; 0.0;-;-;1544;-0.2; 0.0; 0.0;-8; 21.7;F;1;29;On;On;Off; 22.5; 22.2;0;0;827;0;827;0;641;0;-
2026/04/06;00:09:42;96;-; 52.26; 0.0;-; 7.9; 7.8; 0.0;-;-;1544;-0.2; 0.0; 0.0;-8; 21.7;F;1;29;On;On;Off; 22.5; 22.2;0;0;827;0;827;0;641;0;-
