Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/04/19;00:00:22;97;-; 52.41; 0.0;-; 9.8; 11.6; 0.0;-;-;1856;-0.2; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:01:22;97;-; 52.39; 0.0;-; 9.6; 11.4; 0.0;-;-;1856;-0.1; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:02:22;97;-; 52.41; 0.0;-; 9.6; 11.5; 0.0;-;-;1856;-0.1; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:03:22;97;-; 52.39; 0.0;-; 9.5; 11.3; 0.0;-;-;1856;-0.2; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:04:22;97;-; 52.41; 0.0;-; 9.6; 11.4; 0.0;-;-;1856;-0.1; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:05:22;97;-; 52.41; 0.0;-; 9.5; 11.3; 0.0;-;-;1856;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:06:22;97;-; 52.41; 0.0;-; 9.5; 11.4; 0.0;-;-;1856;-0.2; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:07:22;97;-; 52.39; 0.0;-; 9.5; 11.4; 0.0;-;-;1856;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:08:22;97;-; 52.41; 0.0;-; 9.5; 11.3; 0.0;-;-;1856;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:09:22;97;-; 52.41; 0.0;-; 9.4; 11.5; 0.0;-;-;1856;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:10:22;97;-; 52.41; 0.0;-; 9.5; 11.4; 0.0;-;-;1856;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:11:22;97;-; 52.41; 0.0;-; 9.6; 11.4; 0.0;-;-;1856;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:12:22;97;-; 52.41; 0.0;-; 9.6; 11.4; 0.0;-;-;1856;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:13:22;97;-; 52.41; 0.0;-; 9.6; 11.5; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:14:22;97;-; 52.39; 0.0;-; 9.6; 11.4; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:15:21;97;-; 52.39; 0.0;-; 9.6; 11.5; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:16:21;97;-; 52.41; 0.0;-; 9.7; 11.5; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:17:21;97;-; 52.39; 0.0;-; 9.7; 11.6; 0.0;-;-;1857;-0.2; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:18:21;97;-; 52.41; 0.0;-; 9.7; 11.7; 0.0;-;-;1857;-0.1; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:19:21;97;-; 52.41; 0.0;-; 9.8; 11.5; 0.0;-;-;1857;-0.1; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:20:21;97;-; 52.41; 0.0;-; 9.7; 11.5; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:21:21;97;-; 52.41; 0.0;-; 9.8; 11.7; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:22:21;97;-; 52.41; 0.0;-; 9.8; 11.5; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:23:21;97;-; 52.39; 0.0;-; 9.7; 11.4; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:24:21;97;-; 52.39; 0.0;-; 9.6; 11.4; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:25:21;97;-; 52.41; 0.0;-; 9.6; 11.4; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.6; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:26:21;97;-; 52.39; 0.0;-; 9.5; 11.5; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:27:21;97;-; 52.39; 0.0;-; 9.5; 11.3; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:28:21;97;-; 52.41; 0.0;-; 9.6; 11.3; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:29:21;97;-; 52.41; 0.0;-; 9.6; 11.3; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:30:21;97;-; 52.39; 0.0;-; 9.5; 11.4; 0.0;-;-;1857;-0.2; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.5; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:31:20;97;-; 52.41; 0.0;-; 9.4; 11.3; 0.0;-;-;1857;-0.2; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.5; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:32:20;97;-; 52.41; 0.0;-; 9.2; 11.2; 0.0;-;-;1857;-0.2; 0.0; 0.0;-7; 22.1;F;1;29;On;On;Off; 22.5; 22.3;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:33:20;97;-; 52.41; 0.0;-; 9.2; 11.1; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:34:20;97;-; 52.39; 0.0;-; 9.0; 11.1; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:35:20;97;-; 52.41; 0.0;-; 9.1; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:36:20;97;-; 52.39; 0.0;-; 9.1; 11.1; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:37:20;97;-; 52.41; 0.0;-; 9.0; 11.1; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:38:20;97;-; 52.41; 0.0;-; 9.0; 11.0; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:39:20;97;-; 52.41; 0.0;-; 9.0; 11.0; 0.0;-;-;1857;-0.2; 0.0; 0.0;-9; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:40:20;97;-; 52.41; 0.0;-; 9.1; 11.1; 0.0;-;-;1857;-0.2; 0.0; 0.0;-9; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:41:20;97;-; 52.41; 0.0;-; 9.1; 11.0; 0.0;-;-;1857;-0.2; 0.0; 0.0;-9; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:42:20;97;-; 52.39; 0.0;-; 9.0; 11.1; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:43:20;97;-; 52.39; 0.0;-; 9.0; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:44:20;97;-; 52.39; 0.0;-; 9.0; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:45:20;97;-; 52.39; 0.0;-; 8.9; 11.0; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:46:20;97;-; 52.39; 0.0;-; 9.0; 10.8; 0.0;-;-;1857;-0.2; 0.0; 0.0;-9; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:47:19;96;-; 52.39; 0.0;-; 9.0; 10.8; 0.0;-;-;1857;-0.2; 0.0; 0.0;-9; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:48:19;96;-; 52.39; 0.0;-; 8.9; 11.0; 0.0;-;-;1857;-0.2; 0.0; 0.0;-9; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:49:19;96;-; 52.39; 0.0;-; 9.0; 11.0; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:50:19;96;-; 52.39; 0.0;-; 8.9; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-9; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:51:19;96;-; 52.39; 0.0;-; 9.0; 11.0; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:52:19;96;-; 52.39; 0.0;-; 9.0; 11.0; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:53:19;96;-; 52.39; 0.0;-; 9.0; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:54:19;96;-; 52.39; 0.0;-; 8.9; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:55:19;96;-; 52.37; 0.0;-; 8.9; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:56:19;96;-; 52.39; 0.0;-; 8.9; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:57:19;96;-; 52.39; 0.0;-; 8.9; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-9; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:58:19;96;-; 52.37; 0.0;-; 8.8; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-9; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;00:59:19;96;-; 52.39; 0.0;-; 8.9; 10.8; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;01:00:19;96;-; 52.39; 0.0;-; 9.0; 11.0; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;01:01:19;96;-; 52.39; 0.0;-; 8.9; 11.1; 0.0;-;-;1857;-0.2; 0.0; 0.0;-7; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;01:02:19;96;-; 52.39; 0.0;-; 9.0; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;01:03:18;96;-; 52.39; 0.0;-; 8.9; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;01:04:18;96;-; 52.39; 0.0;-; 8.9; 10.8; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;01:05:18;96;-; 52.37; 0.0;-; 8.8; 10.9; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;01:06:18;96;-; 52.39; 0.0;-; 8.6; 10.8; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.0;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;01:07:18;96;-; 52.39; 0.0;-; 8.7; 10.8; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;01:08:18;96;-; 52.39; 0.0;-; 8.6; 10.7; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
2026/04/19;01:09:18;96;-; 52.39; 0.0;-; 8.6; 10.6; 0.0;-;-;1857;-0.2; 0.0; 0.0;-8; 22.1;F;1;29;On;On;Off; 22.5; 22.2;0;0;1084;0;1084;0;898;0;-
