ts_local	level	event	strip_name	device_id	channel	message
2026-07-09 12:14:20	INFO	startup				Loaded config from .\shelly_load_control_reconnect_log_15min_settings.json
2026-07-09 12:14:21	INFO	strip_plan	ps1	206ef102c9d8		slot=2026-07-09 12:00; target_strip_w=350; states=[1,1,0,0]
2026-07-09 12:14:21	INFO	strip_plan	ps2	98a3167b6a8c		slot=2026-07-09 12:00; target_strip_w=0; states=[0,0,0,0]
2026-07-09 12:14:21	INFO	strip_plan	ps3	98a3166b6128		slot=2026-07-09 12:00; target_strip_w=0; states=[0,0,0,0]
2026-07-09 12:14:21	INFO	load_change				LOAD CHANGE slot=2026-07-09 12:00 target=350W nominal=350W overshoot=0W states: ps1=[1,1,0,0]; ps2=[0,0,0,0]; ps3=[0,0,0,0]
2026-07-09 12:14:21	INFO	online	ps1	206ef102c9d8		device reachable again
2026-07-09 12:14:21	INFO	reconcile	ps1	206ef102c9d8	0	actual=off; desired=on
2026-07-09 12:14:23	INFO	send	ps1	206ef102c9d8	0	turn=on
2026-07-09 12:14:23	INFO	reconcile	ps1	206ef102c9d8	1	actual=off; desired=on
2026-07-09 12:14:25	INFO	send	ps1	206ef102c9d8	1	turn=on
2026-07-09 12:14:29	INFO	online	ps2	98a3167b6a8c		device reachable again
2026-07-09 12:14:32	INFO	online	ps3	98a3166b6128		device reachable again
2026-07-09 12:15:03	INFO	strip_plan	ps1	206ef102c9d8		slot=2026-07-09 12:15; target_strip_w=350; states=[1,1,0,0]
2026-07-09 12:15:03	INFO	strip_plan	ps2	98a3167b6a8c		slot=2026-07-09 12:15; target_strip_w=0; states=[0,0,0,0]
2026-07-09 12:15:03	INFO	strip_plan	ps3	98a3166b6128		slot=2026-07-09 12:15; target_strip_w=0; states=[0,0,0,0]
2026-07-09 12:15:03	INFO	load_change				LOAD CHANGE slot=2026-07-09 12:15 target=350W nominal=350W overshoot=0W states: ps1=[1,1,0,0]; ps2=[0,0,0,0]; ps3=[0,0,0,0]
2026-07-09 12:15:21	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:15:23	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 4 s
2026-07-09 12:15:33	INFO	startup				Loaded config from .\shelly_load_control_reconnect_log_15min_settings.json
2026-07-09 12:15:33	INFO	strip_plan	ps1	206ef102c9d8		slot=2026-07-09 12:15; target_strip_w=350; states=[1,1,0,0]
2026-07-09 12:15:33	INFO	strip_plan	ps2	98a3167b6a8c		slot=2026-07-09 12:15; target_strip_w=200; states=[1,0,0,0]
2026-07-09 12:15:33	INFO	strip_plan	ps3	98a3166b6128		slot=2026-07-09 12:15; target_strip_w=0; states=[0,0,0,0]
2026-07-09 12:15:33	INFO	load_change				LOAD CHANGE slot=2026-07-09 12:15 target=550W nominal=550W overshoot=0W states: ps1=[1,1,0,0]; ps2=[1,0,0,0]; ps3=[0,0,0,0]
2026-07-09 12:15:34	INFO	online	ps1	206ef102c9d8		device reachable again
2026-07-09 12:15:37	INFO	online	ps2	98a3167b6a8c		device reachable again
2026-07-09 12:15:37	INFO	reconcile	ps2	98a3167b6a8c	0	actual=off; desired=on
2026-07-09 12:15:39	INFO	send	ps2	98a3167b6a8c	0	turn=on
2026-07-09 12:15:42	INFO	online	ps3	98a3166b6128		device reachable again
2026-07-09 12:16:26	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:16:28	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 4 s
2026-07-09 12:17:31	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:17:33	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 4 s
2026-07-09 12:18:11	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:19:43	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:19:45	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 4 s
2026-07-09 12:20:48	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:21:52	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:22:56	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:24:00	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:24:02	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 4 s
2026-07-09 12:25:08	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:26:12	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:26:14	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 4 s
2026-07-09 12:27:20	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:28:24	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:28:30	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:29:30	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:29:36	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:30:06	INFO	strip_plan	ps1	206ef102c9d8		slot=2026-07-09 12:30; target_strip_w=450; states=[0,1,1,1]
2026-07-09 12:30:06	INFO	strip_plan	ps2	98a3167b6a8c		slot=2026-07-09 12:30; target_strip_w=0; states=[0,0,0,0]
2026-07-09 12:30:06	INFO	strip_plan	ps3	98a3166b6128		slot=2026-07-09 12:30; target_strip_w=0; states=[0,0,0,0]
2026-07-09 12:30:06	INFO	load_change				LOAD CHANGE slot=2026-07-09 12:30 target=450W nominal=450W overshoot=0W states: ps1=[0,1,1,1]; ps2=[0,0,0,0]; ps3=[0,0,0,0]
2026-07-09 12:30:06	INFO	reconcile	ps1	206ef102c9d8	0	actual=on; desired=off
2026-07-09 12:30:08	INFO	send	ps1	206ef102c9d8	0	turn=off
2026-07-09 12:30:08	INFO	reconcile	ps1	206ef102c9d8	2	actual=off; desired=on
2026-07-09 12:30:10	INFO	send	ps1	206ef102c9d8	2	turn=on
2026-07-09 12:30:10	INFO	reconcile	ps1	206ef102c9d8	3	actual=off; desired=on
2026-07-09 12:30:13	INFO	send	ps1	206ef102c9d8	3	turn=on
2026-07-09 12:30:16	INFO	reconcile	ps2	98a3167b6a8c	0	actual=on; desired=off
2026-07-09 12:30:18	INFO	send	ps2	98a3167b6a8c	0	turn=off
2026-07-09 12:30:24	INFO	reconcile	ps1	206ef102c9d8	0	actual=on; desired=off
2026-07-09 12:30:26	INFO	send	ps1	206ef102c9d8	0	turn=off
2026-07-09 12:30:26	INFO	reconcile	ps1	206ef102c9d8	2	actual=off; desired=on
2026-07-09 12:30:28	INFO	send	ps1	206ef102c9d8	2	turn=on
2026-07-09 12:30:28	INFO	reconcile	ps1	206ef102c9d8	3	actual=off; desired=on
2026-07-09 12:30:31	INFO	send	ps1	206ef102c9d8	3	turn=on
2026-07-09 12:30:34	INFO	reconcile	ps2	98a3167b6a8c	0	actual=on; desired=off
2026-07-09 12:30:36	INFO	send	ps2	98a3167b6a8c	0	turn=off
2026-07-09 12:30:39	WARN	rate_limit				429 Too Many Requests for /device/status, retrying in 2 s
2026-07-09 12:30:44	INFO	reconcile	ps1	206ef102c9d8	0	actual=on; desired=off
