Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/04/25;00:00:02;-;-; 52.89; 0.0;-; 9.7; 13.5; 0.0;-;-;1999;-0.1; 0.0; 0.0;-6; 24.0;B;0;-;On;On;Off; 22.9; 22.6;0;66;1393;66;1393;66;1207;0;-
2026/04/25;00:01:02;-;-; 52.89; 0.0;-; 9.7; 13.5; 0.0;-;-;1999;-0.1; 0.0; 0.0;-6; 24.0;B;0;-;On;On;Off; 22.9; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:02:02;-;-; 52.89; 0.0;-; 9.0; 13.2; 0.0;-;-;1999;-0.1; 0.0; 0.0;-6; 24.0;B;0;-;On;On;Off; 22.9; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:03:02;-;-; 52.89; 0.0;-; 9.5; 13.4; 0.0;-;-;1999;-0.1; 0.0; 0.0;-6; 24.0;B;0;-;On;On;Off; 22.9; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:04:02;-;-; 52.87; 0.0;-; 9.2; 13.2; 0.0;-;-;2000;-0.1; 0.0; 0.0;-6; 24.0;B;0;-;On;On;Off; 22.9; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:05:02;-;-; 52.87; 0.0;-; 9.6; 13.5; 0.0;-;-;2000;-0.1; 0.0; 0.0;-7; 24.0;B;0;-;On;On;Off; 22.9; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:06:02;-;-; 52.89; 0.0;-; 9.5; 13.4; 0.0;-;-;2000;-0.1; 0.0; 0.0;-6; 24.0;B;0;-;On;On;Off; 22.8; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:07:02;-;-; 52.89; 0.0;-; 9.6; 13.7; 0.0;-;-;2000;-0.1; 0.0; 0.0;-6; 24.0;B;0;-;On;On;Off; 22.9; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:08:02;-;-; 52.89; 0.0;-; 9.8; 13.6; 0.0;-;-;2000;-0.1; 0.0; 0.0;-7; 24.0;B;0;-;On;On;Off; 22.8; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:09:02;-;-; 52.89; 0.0;-; 9.7; 13.5; 0.0;-;-;2000;-0.1; 0.0; 0.0;-6; 24.0;B;0;-;On;On;Off; 22.8; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:10:02;-;-; 52.89; 0.0;-; 9.5; 13.5; 0.0;-;-;2000;-0.1; 0.0; 0.0;-6; 24.0;B;0;-;On;On;Off; 22.9; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:11:02;-;-; 52.89; 0.0;-; 9.8; 13.7; 0.0;-;-;2000;-0.1; 0.0; 0.0;-6; 24.0;B;0;-;On;On;Off; 22.8; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:12:02;-;-; 52.89; 0.0;-; 9.7; 13.5; 0.0;-;-;2000;-0.1; 0.0; 0.0;-6; 24.0;B;0;-;On;On;Off; 22.8; 22.6;0;0;1393;0;1393;0;1207;0;-
2026/04/25;00:13:01;-;-; 52.89; 0.0;-; 9.8; 13.6; 0.0;-;-;2000;-0.1; 0.0; 0.0;-7; 24.0;B;0;-;On;On;Off; 22.8; 22.6;0;0;1393;0;1393;0;1207;0;-
