Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/05/03;00:00:27;-;-; 52.45; 0.0;-; 6.0; 5.2; 0.0;-;-;2192;-0.1; 0.0; 0.0;-7; 21.4;B;0;-;On;On;Off; 23.0; 22.8;0;9;1676;9;1676;9;1490;0;-
2026/05/03;00:01:27;-;-; 52.45; 0.0;-; 6.0; 5.3; 0.0;-;-;2192;-0.1; 0.0; 0.0;-7; 21.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1676;0;1676;0;1490;0;-
2026/05/03;00:02:27;-;-; 52.45; 0.0;-; 6.0; 5.1; 0.0;-;-;2192;-0.1; 0.0; 0.0;-7; 21.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1676;0;1676;0;1490;0;-
2026/05/03;00:03:27;-;-; 52.45; 0.0;-; 6.0; 5.4; 0.0;-;-;2192;-0.2; 0.0; 0.0;-7; 21.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1676;0;1676;0;1490;0;-
2026/05/03;00:04:26;-;-; 52.45; 0.0;-; 6.0; 5.3; 0.0;-;-;2192;-0.2; 0.0; 0.0;-7; 21.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1676;0;1676;0;1490;0;-
2026/05/03;00:05:26;-;-; 52.43; 0.0;-; 5.9; 5.2; 0.0;-;-;2192;-0.1; 0.0; 0.0;-7; 21.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1676;0;1676;0;1490;0;-
2026/05/03;00:06:26;-;-; 52.45; 0.0;-; 5.9; 5.1; 0.0;-;-;2192;-0.1; 0.0; 0.0;-7; 21.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1676;0;1676;0;1490;0;-
2026/05/03;00:07:26;-;-; 52.45; 0.0;-; 6.0; 5.1; 0.0;-;-;2192;-0.1; 0.0; 0.0;-7; 21.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1676;0;1676;0;1490;0;-
2026/05/03;00:08:26;-;-; 52.43; 0.0;-; 5.9; 5.2; 0.0;-;-;2192;-0.1; 0.0; 0.0;-7; 21.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1676;0;1676;0;1490;0;-
2026/05/03;00:09:26;-;-; 52.45; 0.0;-; 5.9; 5.1; 0.0;-;-;2192;-0.1; 0.0; 0.0;-6; 21.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1676;0;1676;0;1490;0;-
2026/05/03;00:10:26;-;-; 52.45; 0.0;-; 5.9; 5.2; 0.0;-;-;2192;-0.1; 0.0; 0.0;-7; 21.4;B;0;-;On;On;Off; 23.0; 22.7;0;0;1676;0;1676;0;1490;0;-
