Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/04/03;00:00:21;96;-; 52.31; 0.0;-; 10.0; 9.6; 0.0;-;-;1472;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:01:21;96;-; 52.30; 0.0;-; 10.0; 9.6; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:02:21;96;-; 52.31; 0.0;-; 10.1; 9.8; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:03:21;96;-; 52.31; 0.0;-; 10.3; 10.1; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:04:21;96;-; 52.31; 0.0;-; 10.6; 10.4; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:05:21;96;-; 52.30; 0.0;-; 10.9; 10.6; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:06:21;96;-; 52.31; 0.0;-; 11.3; 10.9; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:07:21;96;-; 52.31; 0.0;-; 11.6; 11.2; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:08:21;96;-; 52.30; 0.0;-; 11.8; 11.3; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:09:21;96;-; 52.31; 0.0;-; 11.8; 11.5; 0.0;-;-;1472;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:10:21;96;-; 52.31; 0.0;-; 11.7; 11.3; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:11:21;96;-; 52.31; 0.0;-; 11.8; 11.4; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:12:21;96;-; 52.31; 0.0;-; 11.8; 11.4; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.6;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:13:20;96;-; 52.30; 0.0;-; 11.8; 11.4; 0.0;-;-;1472;-0.2; 0.0; 0.0;-8; 21.5;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:14:20;96;-; 52.31; 0.0;-; 12.0; 11.7; 0.0;-;-;1472;-0.2; 0.0; 0.0;-8; 21.6;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:15:20;96;-; 52.30; 0.0;-; 11.8; 11.4; 0.0;-;-;1472;-0.2; 0.0; 0.0;-8; 21.6;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:16:20;96;-; 52.30; 0.0;-; 11.7; 11.4; 0.0;-;-;1472;-0.2; 0.0; 0.0;-8; 21.6;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:17:20;96;-; 52.31; 0.0;-; 11.5; 11.1; 0.0;-;-;1472;-0.2; 0.0; 0.0;-8; 21.6;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:18:20;96;-; 52.31; 0.0;-; 11.5; 11.2; 0.0;-;-;1472;-0.2; 0.0; 0.0;-8; 21.6;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:19:20;96;-; 52.31; 0.0;-; 11.7; 11.4; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.6;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:20:20;96;-; 52.31; 0.0;-; 11.5; 11.2; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.6;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:21:20;96;-; 52.30; 0.0;-; 11.2; 10.9; 0.0;-;-;1472;-0.2; 0.0; 0.0;-9; 21.6;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
2026/04/03;00:22:20;96;-; 52.30; 0.0;-; 11.1; 10.8; 0.0;-;-;1472;-0.2; 0.0; 0.0;-8; 21.6;F;1;29;On;On;Off; 22.2; 21.9;0;0;806;0;806;0;620;0;-
