Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/04/26;00:00:29;-;-; 52.61; 0.0;-; 13.2; 15.8; 0.0;-;-;2023;-0.2; 0.0; 0.0;-10; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;7;1400;7;1400;7;1214;0;-
2026/04/26;00:01:28;-;-; 52.61; 0.0;-; 13.2; 16.0; 0.0;-;-;2023;-0.2; 0.0; 0.0;-9; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:02:28;-;-; 52.59; 0.0;-; 12.3; 15.6; 0.0;-;-;2024;-0.2; 0.0; 0.0;-9; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:03:28;-;-; 52.61; 0.0;-; 12.5; 15.9; 0.0;-;-;2024;-0.2; 0.0; 0.0;-9; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:04:28;-;-; 52.59; 0.0;-; 12.6; 15.9; 0.0;-;-;2024;-0.2; 0.0; 0.0;-9; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:05:28;-;-; 52.61; 0.0;-; 12.5; 15.9; 0.0;-;-;2024;-0.2; 0.0; 0.0;-9; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:06:28;-;-; 52.59; 0.0;-; 12.1; 15.6; 0.0;-;-;2024;-0.2; 0.0; 0.0;-9; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:07:28;-;-; 52.59; 0.0;-; 12.1; 15.6; 0.0;-;-;2024;-0.2; 0.0; 0.0;-9; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:08:28;-;-; 52.59; 0.0;-; 12.3; 15.7; 0.0;-;-;2024;-0.2; 0.0; 0.0;-10; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:09:28;-;-; 52.59; 0.0;-; 12.0; 15.4; 0.0;-;-;2024;-0.2; 0.0; 0.0;-10; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:10:28;-;-; 52.59; 0.0;-; 11.9; 15.3; 0.0;-;-;2024;-0.2; 0.0; 0.0;-9; 21.9;B;0;-;On;On;Off; 22.3; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:11:28;-;-; 52.59; 0.0;-; 11.8; 15.5; 0.0;-;-;2024;-0.2; 0.0; 0.0;-9; 21.9;B;0;-;On;On;Off; 22.3; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:12:28;-;-; 52.59; 0.0;-; 11.8; 15.2; 0.0;-;-;2024;-0.2; 0.0; 0.0;-10; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:13:28;-;-; 52.57; 0.0;-; 11.7; 15.2; 0.0;-;-;2024;-0.2; 0.0; 0.0;-9; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:14:28;-;-; 52.59; 0.0;-; 11.8; 15.4; 0.0;-;-;2024;-0.2; 0.0; 0.0;-10; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
2026/04/26;00:15:28;-;-; 52.57; 0.0;-; 11.8; 15.3; 0.0;-;-;2024;-0.2; 0.0; 0.0;-10; 21.9;B;0;-;On;On;Off; 22.4; 22.1;0;0;1400;0;1400;0;1214;0;-
