Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/05/14;00:00:02;-;-; 52.20; 0.0;-; 12.7; 14.3; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.8; 22.5;0;8;2040;8;2040;8;1854;0;-
2026/05/14;00:01:02;-;-; 52.20; 0.0;-; 12.8; 14.3; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:02:02;-;-; 52.18; 0.0;-; 12.7; 14.3; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.3;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:03:02;-;-; 52.20; 0.0;-; 12.8; 14.3; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.3;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:04:02;-;-; 52.20; 0.0;-; 12.7; 14.4; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:05:02;-;-; 52.18; 0.0;-; 12.7; 14.1; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:06:01;-;-; 52.20; 0.0;-; 12.8; 14.2; 0.0;-;-;2344;-0.2; 0.0; 0.0;-11; 21.3;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:07:01;-;-; 52.20; 0.0;-; 12.8; 14.4; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:08:01;-;-; 52.20; 0.0;-; 12.8; 14.4; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:09:01;-;-; 52.20; 0.0;-; 12.7; 14.4; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.3;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:10:01;-;-; 52.20; 0.0;-; 12.7; 14.5; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:11:01;-;-; 52.20; 0.0;-; 12.3; 14.1; 0.0;-;-;2344;-0.2; 0.0; 0.0;-11; 21.2;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:12:01;-;-; 52.20; 0.0;-; 12.3; 13.9; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:13:01;-;-; 52.20; 0.0;-; 12.3; 14.1; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.3;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:14:01;-;-; 52.20; 0.0;-; 12.2; 13.9; 0.0;-;-;2344;-0.2; 0.0; 0.0;-11; 21.3;F;0;-;On;On;Off; 22.7; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:15:01;-;-; 52.20; 0.0;-; 12.2; 13.8; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.7; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:16:01;-;-; 52.20; 0.0;-; 12.3; 14.0; 0.0;-;-;2344;-0.2; 0.0; 0.0;-11; 21.3;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:17:01;-;-; 52.20; 0.0;-; 12.2; 13.9; 0.0;-;-;2344;-0.2; 0.0; 0.0;-11; 21.2;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:18:01;-;-; 52.20; 0.0;-; 12.1; 14.0; 0.0;-;-;2344;-0.2; 0.0; 0.0;-11; 21.2;F;0;-;On;On;Off; 22.7; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:19:01;-;-; 52.20; 0.0;-; 12.0; 13.8; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.3;F;0;-;On;On;Off; 22.7; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:20:01;-;-; 52.20; 0.0;-; 12.0; 13.8; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.3;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:21:01;-;-; 52.20; 0.0;-; 11.9; 13.7; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.8; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:22:00;-;-; 52.20; 0.0;-; 11.7; 13.5; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.7; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:23:00;-;-; 52.20; 0.0;-; 11.5; 13.5; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.7; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:24:00;-;-; 52.20; 0.0;-; 11.5; 13.3; 0.0;-;-;2344;-0.2; 0.0; 0.0;-11; 21.2;F;0;-;On;On;Off; 22.7; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:25:00;-;-; 52.20; 0.0;-; 12.0; 13.4; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.7; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:26:00;-;-; 52.20; 0.0;-; 11.4; 13.3; 0.0;-;-;2344;-0.2; 0.0; 0.0;-12; 21.2;F;0;-;On;On;Off; 22.7; 22.5;0;0;2040;0;2040;0;1854;0;-
2026/05/14;00:27:00;-;-; 52.20; 0.0;-; 11.6; 13.4; 0.0;-;-;2344;-0.2; 0.0; 0.0;-11; 21.2;F;0;-;On;On;Off; 22.7; 22.5;0;0;2040;0;2040;0;1854;0;-
