Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/04/24;00:00:37;-;-; 52.91; 0.0;-; 7.4; 6.7; 0.0;-;-;1975;-0.0; 0.0; 0.0;-1; 25.4;B;0;-;On;On;Off; 23.0; 22.8;0;124;1327;124;1327;124;1141;0;-
2026/04/24;00:01:37;-;-; 52.91; 0.0;-; 7.9; 7.1; 0.0;-;-;1975;-0.0; 0.0; 0.0;-1; 25.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1327;0;1327;0;1141;0;-
2026/04/24;00:02:36;-;-; 52.89; 0.0;-; 7.8; 7.1; 0.0;-;-;1975;-0.0; 0.0; 0.0;-1; 25.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1327;0;1327;0;1141;0;-
2026/04/24;00:03:36;-;-; 52.89; 0.0;-; 7.7; 6.9; 0.0;-;-;1975;-0.0; 0.0; 0.0;-2; 25.4;B;0;-;On;On;Off; 23.0; 22.8;0;0;1327;0;1327;0;1141;0;-
2026/04/24;00:04:36;-;-; 52.89; 0.0;-; 7.5; 6.9; 0.0;-;-;1975;-0.0; 0.0; 0.0;-1; 25.3;B;0;-;On;On;Off; 23.0; 22.8;0;0;1327;0;1327;0;1141;0;-
2026/04/24;00:05:36;-;-; 52.91; 0.0;-; 7.5; 6.8; 0.0;-;-;1976;-0.0; 0.0; 0.0;-2; 25.3;B;0;-;On;On;Off; 23.0; 22.8;0;0;1327;0;1327;0;1141;0;-
2026/04/24;00:06:36;-;-; 52.89; 0.0;-; 7.5; 6.8; 0.0;-;-;1976;-0.0; 0.0; 0.0;-2; 25.3;B;0;-;On;On;Off; 23.0; 22.8;0;0;1327;0;1327;0;1141;0;-
2026/04/24;00:07:36;-;-; 52.89; 0.0;-; 7.3; 6.8; 0.0;-;-;1976;-0.0; 0.0; 0.0;-1; 25.3;B;0;-;On;On;Off; 23.0; 22.8;0;0;1327;0;1327;0;1141;0;-
2026/04/24;00:08:36;-;-; 52.89; 0.0;-; 7.3; 6.7; 0.0;-;-;1976;-0.0; 0.0; 0.0;-2; 25.3;B;0;-;On;On;Off; 23.0; 22.8;0;0;1327;0;1327;0;1141;0;-
2026/04/24;00:09:36;-;-; 52.89; 0.0;-; 7.6; 6.8; 0.0;-;-;1976;-0.0; 0.0; 0.0;-2; 25.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1327;0;1327;0;1141;0;-
