40;HS400;753468-00011610-1527
Date;Time;I_integral;Position;SOC_relevant;Number_of_turns;Reading_inverted
2026/03/24;01:43:56;-0.1;1;1;1;0
2026/03/24;01:44:56;-0.1;1;1;1;0
2026/03/24;01:45:56;-0.1;1;1;1;0
2026/03/24;01:46:56;-0.1;1;1;1;0
2026/03/24;01:47:56;-0.1;1;1;1;0
2026/03/24;01:48:56;-0.1;1;1;1;0
2026/03/24;01:49:56;-0.1;1;1;1;0
2026/03/24;01:50:56;-0.1;1;1;1;0
2026/03/24;01:51:56;-0.1;1;1;1;0
2026/03/24;01:52:56;-0.1;1;1;1;0
2026/03/24;01:53:56;-0.1;1;1;1;0
2026/03/24;01:54:56;-0.1;1;1;1;0
2026/03/24;01:55:56;-0.1;1;1;1;0
2026/03/24;01:56:56;-0.1;1;1;1;0
2026/03/24;01:57:55;-0.1;1;1;1;0
2026/03/24;01:58:55;-0.1;1;1;1;0
2026/03/24;01:59:55;-0.1;1;1;1;0
2026/03/24;02:00:55;-0.1;1;1;1;0
2026/03/24;02:01:55;-0.1;1;1;1;0
2026/03/24;02:02:55;-0.1;1;1;1;0
2026/03/24;02:03:55;-0.1;1;1;1;0
2026/03/24;02:04:55;-0.1;1;1;1;0
2026/03/24;02:05:55;-0.1;1;1;1;0
2026/03/24;02:06:55;-0.1;1;1;1;0
2026/03/24;02:07:55;-0.1;1;1;1;0
2026/03/24;02:08:55;-0.1;1;1;1;0
2026/03/24;02:09:55;-0.1;1;1;1;0
2026/03/24;02:10:55;-0.1;1;1;1;0
2026/03/24;02:11:55;-0.1;1;1;1;0
2026/03/24;02:12:55;-0.1;1;1;1;0
2026/03/24;02:13:54;-0.1;1;1;1;0
2026/03/24;02:14:54;-0.1;1;1;1;0
2026/03/24;02:15:54;-0.1;1;1;1;0
2026/03/24;02:16:54;-0.1;1;1;1;0
2026/03/24;02:17:54;-0.1;1;1;1;0
2026/03/24;02:18:54;-0.1;1;1;1;0
2026/03/24;02:19:54;-0.1;1;1;1;0
2026/03/24;02:20:54;-0.1;1;1;1;0
2026/03/24;02:21:54;-0.1;1;1;1;0
2026/03/24;02:22:54;-0.1;1;1;1;0
2026/03/24;02:23:54;-0.1;1;1;1;0
2026/03/24;02:24:54;-0.1;1;1;1;0
2026/03/24;02:25:54;-0.1;1;1;1;0
2026/03/24;02:26:54;-0.1;1;1;1;0
2026/03/24;02:27:54;-0.1;1;1;1;0
2026/03/24;02:28:54;-0.1;1;1;1;0
2026/03/24;02:29:53;-0.1;1;1;1;0
2026/03/24;02:30:53;-0.1;1;1;1;0
2026/03/24;02:31:53;-0.1;1;1;1;0
2026/03/24;02:32:53;-0.1;1;1;1;0
2026/03/24;02:33:53;-0.1;1;1;1;0
2026/03/24;02:34:53;-0.1;1;1;1;0
2026/03/24;02:35:53;-0.1;1;1;1;0
2026/03/24;02:36:53;-0.1;1;1;1;0
2026/03/24;02:37:53;-0.1;1;1;1;0
2026/03/24;02:38:53;-0.1;1;1;1;0
2026/03/24;02:39:53;-0.1;1;1;1;0
2026/03/24;02:40:53;-0.1;1;1;1;0
2026/03/24;02:41:53;-0.1;1;1;1;0
2026/03/24;02:42:53;-0.1;1;1;1;0
2026/03/24;02:43:53;-0.1;1;1;1;0
2026/03/24;02:44:53;-0.1;1;1;1;0
2026/03/24;02:45:52;-0.1;1;1;1;0
2026/03/24;02:46:52;-0.1;1;1;1;0
2026/03/24;02:47:52;-0.1;1;1;1;0
2026/03/24;02:48:52;-0.1;1;1;1;0
2026/03/24;02:49:52;-0.1;1;1;1;0
2026/03/24;02:50:52;-0.1;1;1;1;0
2026/03/24;02:51:52;-0.1;1;1;1;0
2026/03/24;02:52:52;-0.1;1;1;1;0
2026/03/24;02:53:52;-0.1;1;1;1;0
2026/03/24;02:54:52;-0.1;1;1;1;0
2026/03/24;02:55:52;-0.1;1;1;1;0
2026/03/24;02:56:52;-0.1;1;1;1;0
2026/03/24;02:57:52;-0.1;1;1;1;0
2026/03/24;02:58:52;-0.1;1;1;1;0
2026/03/24;02:59:52;-0.1;1;1;1;0
2026/03/24;03:00:52;-0.1;1;1;1;0
2026/03/24;03:01:51;-0.1;1;1;1;0
2026/03/24;03:02:51;-0.1;1;1;1;0
2026/03/24;03:03:51;-0.1;1;1;1;0
2026/03/24;03:04:51;-0.1;1;1;1;0
2026/03/24;03:05:51;-0.1;1;1;1;0
2026/03/24;03:06:51;-0.1;1;1;1;0
2026/03/24;03:07:51;-0.1;1;1;1;0
2026/03/24;03:08:51;-0.1;1;1;1;0
2026/03/24;03:09:51;-0.1;1;1;1;0
2026/03/24;03:10:51;-0.1;1;1;1;0
2026/03/24;03:11:51;-0.1;1;1;1;0
2026/03/24;03:12:51;-0.1;1;1;1;0
2026/03/24;03:13:51;-0.1;1;1;1;0
2026/03/24;03:14:51;-0.1;1;1;1;0
2026/03/24;03:15:51;-0.1;1;1;1;0
2026/03/24;03:16:51;-0.1;1;1;1;0
2026/03/24;03:17:50;-0.1;1;1;1;0
2026/03/24;03:18:50;-0.1;1;1;1;0
2026/03/24;03:19:50;-0.1;1;1;1;0
2026/03/24;03:20:50;-0.1;1;1;1;0
2026/03/24;03:21:50;-0.1;1;1;1;0
2026/03/24;03:22:50;-0.1;1;1;1;0
2026/03/24;03:23:50;-0.1;1;1;1;0
2026/03/24;03:24:50;-0.1;1;1;1;0
2026/03/24;03:25:50;-0.1;1;1;1;0
2026/03/24;03:26:50;-0.1;1;1;1;0
2026/03/24;03:27:50;-0.1;1;1;1;0
2026/03/24;03:28:50;-0.1;1;1;1;0
2026/03/24;03:29:50;-0.1;1;1;1;0
2026/03/24;03:30:50;-0.1;1;1;1;0
2026/03/24;03:31:50;-0.1;1;1;1;0
2026/03/24;03:32:50;-0.1;1;1;1;0
2026/03/24;03:33:49;-0.1;1;1;1;0
2026/03/24;03:34:49;-0.1;1;1;1;0
2026/03/24;03:35:49;-0.1;1;1;1;0
2026/03/24;03:36:49;-0.1;1;1;1;0
2026/03/24;03:37:49;-0.1;1;1;1;0
2026/03/24;03:38:49;-0.1;1;1;1;0
2026/03/24;03:39:49;-0.1;1;1;1;0
2026/03/24;03:40:49;-0.1;1;1;1;0
2026/03/24;03:41:49;-0.1;1;1;1;0
2026/03/24;03:42:49;-0.1;1;1;1;0
2026/03/24;03:43:49;-0.1;1;1;1;0
2026/03/24;03:44:49;-0.1;1;1;1;0
2026/03/24;03:45:49;-0.1;1;1;1;0
2026/03/24;03:46:49;-0.1;1;1;1;0
2026/03/24;03:47:49;-0.1;1;1;1;0
2026/03/24;03:48:49;-0.1;1;1;1;0
2026/03/24;03:49:48;-0.1;1;1;1;0
2026/03/24;03:50:48;-0.1;1;1;1;0
2026/03/24;03:51:48;-0.1;1;1;1;0
2026/03/24;03:52:48;-0.1;1;1;1;0
2026/03/24;03:53:48;-0.1;1;1;1;0
2026/03/24;03:54:48;-0.1;1;1;1;0
2026/03/24;03:55:48;-0.1;1;1;1;0
2026/03/24;03:56:48;-0.1;1;1;1;0
2026/03/24;03:57:48;-0.1;1;1;1;0
2026/03/24;03:58:48;-0.1;1;1;1;0
2026/03/24;03:59:48;-0.1;1;1;1;0
2026/03/24;04:00:48;-0.1;1;1;1;0
2026/03/24;04:01:48;-0.1;1;1;1;0
2026/03/24;04:02:48;-0.1;1;1;1;0
2026/03/24;04:03:48;-0.1;1;1;1;0
2026/03/24;04:04:48;-0.1;1;1;1;0
2026/03/24;04:05:47;-0.1;1;1;1;0
2026/03/24;04:06:47;-0.1;1;1;1;0
2026/03/24;04:07:47;-0.1;1;1;1;0
2026/03/24;04:08:47;-0.1;1;1;1;0
2026/03/24;04:09:47;-0.1;1;1;1;0
2026/03/24;04:10:47;-0.1;1;1;1;0
2026/03/24;04:11:47;-0.1;1;1;1;0
2026/03/24;04:12:47;-0.1;1;1;1;0
2026/03/24;04:13:47;-0.1;1;1;1;0
2026/03/24;04:14:47;-0.1;1;1;1;0
2026/03/24;04:15:47;-0.1;1;1;1;0
2026/03/24;04:16:47;-0.1;1;1;1;0
2026/03/24;04:17:47;-0.1;1;1;1;0
2026/03/24;04:18:47;-0.1;1;1;1;0
2026/03/24;04:19:47;-0.1;1;1;1;0
2026/03/24;04:20:47;-0.1;1;1;1;0
2026/03/24;04:21:46;-0.1;1;1;1;0
2026/03/24;04:22:46;-0.1;1;1;1;0
2026/03/24;04:23:46;-0.1;1;1;1;0
2026/03/24;04:24:46;-0.1;1;1;1;0
2026/03/24;04:25:46;-0.1;1;1;1;0
2026/03/24;04:26:46;-0.1;1;1;1;0
2026/03/24;04:27:46;-0.1;1;1;1;0
2026/03/24;04:28:46;-0.1;1;1;1;0
2026/03/24;04:29:46;-0.1;1;1;1;0
2026/03/24;04:30:46;-0.1;1;1;1;0
2026/03/24;04:31:46;-0.1;1;1;1;0
2026/03/24;04:32:46;-0.1;1;1;1;0
2026/03/24;04:33:46;-0.1;1;1;1;0
2026/03/24;04:34:46;-0.1;1;1;1;0
2026/03/24;04:35:46;-0.2;1;1;1;0
2026/03/24;04:36:46;-0.1;1;1;1;0
2026/03/24;04:37:45;-0.2;1;1;1;0
2026/03/24;04:38:45;-0.2;1;1;1;0
2026/03/24;04:39:45;-0.1;1;1;1;0
2026/03/24;04:40:45;-0.1;1;1;1;0
2026/03/24;04:41:45;-0.2;1;1;1;0
2026/03/24;04:42:45;-0.1;1;1;1;0
2026/03/24;04:43:45;-0.1;1;1;1;0
2026/03/24;04:44:45;-0.1;1;1;1;0
2026/03/24;04:45:45;-0.1;1;1;1;0
2026/03/24;04:46:45;-0.1;1;1;1;0
2026/03/24;04:47:45;-0.1;1;1;1;0
2026/03/24;04:48:45;-0.1;1;1;1;0
2026/03/24;04:49:45;-0.1;1;1;1;0
2026/03/24;04:50:45;-0.1;1;1;1;0
2026/03/24;04:51:45;-0.1;1;1;1;0
2026/03/24;04:52:45;-0.1;1;1;1;0
2026/03/24;04:53:44;-0.1;1;1;1;0
2026/03/24;04:54:44;-0.1;1;1;1;0
2026/03/24;04:55:44;-0.1;1;1;1;0
2026/03/24;04:56:44;-0.2;1;1;1;0
2026/03/24;04:57:44;-0.1;1;1;1;0
2026/03/24;04:58:44;-0.2;1;1;1;0
2026/03/24;04:59:44;-0.2;1;1;1;0
2026/03/24;05:00:44;-0.2;1;1;1;0
2026/03/24;05:01:44;-0.1;1;1;1;0
2026/03/24;05:02:44;-0.1;1;1;1;0
2026/03/24;05:03:44;-0.1;1;1;1;0
2026/03/24;05:04:44;-0.2;1;1;1;0
2026/03/24;05:05:44;-0.2;1;1;1;0
2026/03/24;05:06:44;-0.1;1;1;1;0
2026/03/24;05:07:44;-0.1;1;1;1;0
2026/03/24;05:08:44;-0.2;1;1;1;0
2026/03/24;05:09:43;-0.2;1;1;1;0
2026/03/24;05:10:43;-0.2;1;1;1;0
2026/03/24;05:11:43;-0.1;1;1;1;0
2026/03/24;05:12:43;-0.1;1;1;1;0
2026/03/24;05:13:43;-0.1;1;1;1;0
2026/03/24;05:14:43;-0.1;1;1;1;0
2026/03/24;05:15:43;-0.1;1;1;1;0
2026/03/24;05:16:43;-0.1;1;1;1;0
2026/03/24;05:17:43;-0.1;1;1;1;0
2026/03/24;05:18:43;-0.1;1;1;1;0
2026/03/24;05:19:43;-0.1;1;1;1;0
2026/03/24;05:20:43;-0.1;1;1;1;0
2026/03/24;05:21:43;-0.1;1;1;1;0
2026/03/24;05:22:43;-0.1;1;1;1;0
2026/03/24;05:23:43;-0.2;1;1;1;0
2026/03/24;05:24:43;-0.2;1;1;1;0
2026/03/24;05:25:42;-0.2;1;1;1;0
2026/03/24;05:26:42;-0.2;1;1;1;0
2026/03/24;05:27:42;-0.1;1;1;1;0
2026/03/24;05:28:42;-0.2;1;1;1;0
2026/03/24;05:29:42;-0.1;1;1;1;0
2026/03/24;05:30:42;-0.2;1;1;1;0
2026/03/24;05:31:42;-0.1;1;1;1;0
2026/03/24;05:32:42;-0.2;1;1;1;0
2026/03/24;05:33:42;-0.2;1;1;1;0
2026/03/24;05:34:42;-0.1;1;1;1;0
2026/03/24;05:35:42;-0.1;1;1;1;0
2026/03/24;05:36:42;-0.1;1;1;1;0
2026/03/24;05:37:42;-0.1;1;1;1;0
2026/03/24;05:38:42;-0.2;1;1;1;0
2026/03/24;05:39:42;-0.1;1;1;1;0
2026/03/24;05:40:42;-0.2;1;1;1;0
2026/03/24;05:41:41;-0.2;1;1;1;0
2026/03/24;05:42:41;-0.1;1;1;1;0
2026/03/24;05:43:41;-0.1;1;1;1;0
2026/03/24;05:44:41;-0.1;1;1;1;0
2026/03/24;05:45:41;-0.1;1;1;1;0
2026/03/24;05:46:41;-0.1;1;1;1;0
2026/03/24;05:47:41;-0.2;1;1;1;0
2026/03/24;05:48:41;-0.2;1;1;1;0
2026/03/24;05:49:41;-0.2;1;1;1;0
2026/03/24;05:50:41;-0.1;1;1;1;0
2026/03/24;05:51:41;-0.1;1;1;1;0
2026/03/24;05:52:41;-0.1;1;1;1;0
2026/03/24;05:53:41;-0.1;1;1;1;0
2026/03/24;05:54:41;-0.2;1;1;1;0
2026/03/24;05:55:41;-0.2;1;1;1;0
2026/03/24;05:56:41;-0.1;1;1;1;0
2026/03/24;05:57:40;-0.1;1;1;1;0
2026/03/24;05:58:40;-0.1;1;1;1;0
2026/03/24;05:59:40;-0.2;1;1;1;0
2026/03/24;06:00:40;-0.2;1;1;1;0
2026/03/24;06:01:40;-0.1;1;1;1;0
2026/03/24;06:02:40;-0.1;1;1;1;0
2026/03/24;06:03:40;-0.1;1;1;1;0
2026/03/24;06:04:40;-0.1;1;1;1;0
2026/03/24;06:05:40;-0.1;1;1;1;0
2026/03/24;06:06:40;-0.1;1;1;1;0
2026/03/24;06:07:40;-0.1;1;1;1;0
2026/03/24;06:08:40;-0.2;1;1;1;0
2026/03/24;06:09:40;-0.2;1;1;1;0
2026/03/24;06:10:40;-0.3;1;1;1;0
2026/03/24;06:11:40;-0.3;1;1;1;0
2026/03/24;06:12:40;-0.2;1;1;1;0
2026/03/24;06:13:39;-0.3;1;1;1;0
2026/03/24;06:14:39;-0.3;1;1;1;0
2026/03/24;06:15:39;-0.2;1;1;1;0
2026/03/24;06:16:39;-0.2;1;1;1;0
2026/03/24;06:17:39;-0.2;1;1;1;0
2026/03/24;06:18:39;-0.2;1;1;1;0
2026/03/24;06:19:39;-0.2;1;1;1;0
2026/03/24;06:20:39;-0.2;1;1;1;0
2026/03/24;06:21:39;-0.2;1;1;1;0
2026/03/24;06:22:39;-0.2;1;1;1;0
2026/03/24;06:23:39;-0.2;1;1;1;0
2026/03/24;06:24:39;-0.2;1;1;1;0
2026/03/24;06:25:39;-0.2;1;1;1;0
2026/03/24;06:26:39;-0.2;1;1;1;0
2026/03/24;06:27:39;-0.1;1;1;1;0
2026/03/24;06:28:39;-0.1;1;1;1;0
2026/03/24;06:29:38;-0.2;1;1;1;0
2026/03/24;06:30:38;-0.1;1;1;1;0
2026/03/24;06:31:38;-0.1;1;1;1;0
2026/03/24;06:32:38;-0.1;1;1;1;0
2026/03/24;06:33:38;-0.0;1;1;1;0
2026/03/24;06:34:38; 0.0;1;1;1;0
2026/03/24;06:35:38; 0.1;1;1;1;0
2026/03/24;06:36:38; 0.1;1;1;1;0
2026/03/24;06:37:38; 0.1;1;1;1;0
2026/03/24;06:38:38; 0.1;1;1;1;0
2026/03/24;06:39:38; 0.1;1;1;1;0
2026/03/24;06:40:38; 0.1;1;1;1;0
2026/03/24;06:41:38; 0.1;1;1;1;0
2026/03/24;06:42:38; 0.1;1;1;1;0
2026/03/24;06:43:38; 0.1;1;1;1;0
2026/03/24;06:44:38; 0.1;1;1;1;0
2026/03/24;06:45:37; 0.2;1;1;1;0
2026/03/24;06:46:37; 0.2;1;1;1;0
2026/03/24;06:47:37; 0.2;1;1;1;0
2026/03/24;06:48:37; 0.2;1;1;1;0
2026/03/24;06:49:37; 0.2;1;1;1;0
2026/03/24;06:50:37; 0.2;1;1;1;0
2026/03/24;06:51:37; 0.2;1;1;1;0
2026/03/24;06:52:37; 0.2;1;1;1;0
2026/03/24;06:53:37; 0.2;1;1;1;0
2026/03/24;06:54:37; 0.3;1;1;1;0
2026/03/24;06:55:37; 0.3;1;1;1;0
2026/03/24;06:56:37; 0.3;1;1;1;0
2026/03/24;06:57:37; 0.3;1;1;1;0
2026/03/24;06:58:37; 0.3;1;1;1;0
2026/03/24;06:59:37; 0.3;1;1;1;0
2026/03/24;07:00:36; 0.3;1;1;1;0
2026/03/24;07:01:36; 0.3;1;1;1;0
2026/03/24;07:02:36; 0.3;1;1;1;0
2026/03/24;07:03:36; 0.3;1;1;1;0
2026/03/24;07:04:36; 0.3;1;1;1;0
2026/03/24;07:05:36; 0.3;1;1;1;0
2026/03/24;07:06:36; 0.3;1;1;1;0
2026/03/24;07:07:36; 0.3;1;1;1;0
2026/03/24;07:08:36; 0.3;1;1;1;0
2026/03/24;07:09:36; 0.4;1;1;1;0
2026/03/24;07:10:36; 0.4;1;1;1;0
2026/03/24;07:11:36; 0.4;1;1;1;0
2026/03/24;07:12:36; 0.4;1;1;1;0
2026/03/24;07:13:36; 0.4;1;1;1;0
2026/03/24;07:14:36; 0.4;1;1;1;0
2026/03/24;07:15:36; 0.4;1;1;1;0
2026/03/24;07:16:35; 0.4;1;1;1;0
2026/03/24;07:17:35; 0.4;1;1;1;0
2026/03/24;07:18:35; 0.5;1;1;1;0
2026/03/24;07:19:35; 0.5;1;1;1;0
2026/03/24;07:20:35; 0.4;1;1;1;0
2026/03/24;07:21:35; 0.5;1;1;1;0
2026/03/24;07:22:35; 0.5;1;1;1;0
2026/03/24;07:23:35; 0.5;1;1;1;0
2026/03/24;07:24:35; 0.5;1;1;1;0
2026/03/24;07:25:35; 0.5;1;1;1;0
2026/03/24;07:26:35; 0.5;1;1;1;0
2026/03/24;07:27:35; 0.5;1;1;1;0
2026/03/24;07:28:35; 0.5;1;1;1;0
2026/03/24;07:29:35; 0.5;1;1;1;0
2026/03/24;07:30:35; 0.5;1;1;1;0
2026/03/24;07:31:34; 0.5;1;1;1;0
2026/03/24;07:32:34; 0.5;1;1;1;0
2026/03/24;07:33:34; 0.5;1;1;1;0
2026/03/24;07:34:34; 0.5;1;1;1;0
2026/03/24;07:35:34; 0.5;1;1;1;0
2026/03/24;07:36:34; 0.5;1;1;1;0
2026/03/24;07:37:34; 0.5;1;1;1;0
2026/03/24;07:38:34; 0.6;1;1;1;0
2026/03/24;07:39:34; 0.6;1;1;1;0
2026/03/24;07:40:34; 0.5;1;1;1;0
2026/03/24;07:41:34; 0.5;1;1;1;0
2026/03/24;07:42:34; 0.5;1;1;1;0
2026/03/24;07:43:34; 0.6;1;1;1;0
2026/03/24;07:44:34; 0.6;1;1;1;0
2026/03/24;07:45:34; 0.6;1;1;1;0
2026/03/24;07:46:33; 0.6;1;1;1;0
2026/03/24;07:47:33; 0.6;1;1;1;0
2026/03/24;07:48:33; 0.6;1;1;1;0
2026/03/24;07:49:33; 0.6;1;1;1;0
2026/03/24;07:50:33; 0.6;1;1;1;0
2026/03/24;07:51:33; 0.6;1;1;1;0
2026/03/24;07:52:33; 0.6;1;1;1;0
2026/03/24;07:53:33; 0.6;1;1;1;0
2026/03/24;07:54:33; 0.6;1;1;1;0
2026/03/24;07:55:33; 0.6;1;1;1;0
2026/03/24;07:56:33; 0.6;1;1;1;0
2026/03/24;07:57:33; 0.5;1;1;1;0
2026/03/24;07:58:33; 0.6;1;1;1;0
2026/03/24;07:59:33; 0.6;1;1;1;0
2026/03/24;08:00:33; 0.6;1;1;1;0
2026/03/24;08:01:33; 0.6;1;1;1;0
2026/03/24;08:02:32; 0.6;1;1;1;0
2026/03/24;08:03:32; 0.6;1;1;1;0
2026/03/24;08:04:32; 0.6;1;1;1;0
2026/03/24;08:05:32; 0.6;1;1;1;0
2026/03/24;08:06:32; 0.6;1;1;1;0
2026/03/24;08:07:32; 0.6;1;1;1;0
2026/03/24;08:08:32; 0.6;1;1;1;0
2026/03/24;08:09:32; 0.6;1;1;1;0
2026/03/24;08:10:32; 0.6;1;1;1;0
2026/03/24;08:11:32; 0.6;1;1;1;0
2026/03/24;08:12:32; 0.6;1;1;1;0
2026/03/24;08:13:32; 0.6;1;1;1;0
2026/03/24;08:14:32; 0.6;1;1;1;0
2026/03/24;08:15:32; 0.6;1;1;1;0
2026/03/24;08:16:32; 0.6;1;1;1;0
2026/03/24;08:17:31; 0.6;1;1;1;0
2026/03/24;08:18:31; 0.6;1;1;1;0
2026/03/24;08:19:31; 0.6;1;1;1;0
2026/03/24;08:20:31; 0.5;1;1;1;0
2026/03/24;08:21:31; 0.6;1;1;1;0
2026/03/24;08:22:31; 0.5;1;1;1;0
2026/03/24;08:23:31; 0.5;1;1;1;0
2026/03/24;08:24:31; 0.5;1;1;1;0
2026/03/24;08:25:31; 0.5;1;1;1;0
2026/03/24;08:26:31; 0.5;1;1;1;0
2026/03/24;08:27:31; 0.5;1;1;1;0
2026/03/24;08:28:31; 0.5;1;1;1;0
2026/03/24;08:29:31; 0.5;1;1;1;0
2026/03/24;08:30:31; 0.5;1;1;1;0
2026/03/24;08:31:31; 0.5;1;1;1;0
2026/03/24;08:32:30; 0.5;1;1;1;0
2026/03/24;08:33:30; 0.5;1;1;1;0
2026/03/24;08:34:30; 0.5;1;1;1;0
2026/03/24;08:35:30; 0.5;1;1;1;0
2026/03/24;08:36:30; 0.5;1;1;1;0
2026/03/24;08:37:30; 0.5;1;1;1;0
2026/03/24;08:38:30; 0.5;1;1;1;0
2026/03/24;08:39:30; 0.5;1;1;1;0
2026/03/24;08:40:30; 0.5;1;1;1;0
2026/03/24;08:41:30; 0.5;1;1;1;0
2026/03/24;08:42:30; 0.5;1;1;1;0
2026/03/24;08:43:30; 0.5;1;1;1;0
2026/03/24;08:44:30; 0.5;1;1;1;0
2026/03/24;08:45:30; 0.5;1;1;1;0
2026/03/24;08:46:30; 0.5;1;1;1;0
2026/03/24;08:47:29; 0.5;1;1;1;0
2026/03/24;08:48:29; 0.5;1;1;1;0
2026/03/24;08:49:29; 0.5;1;1;1;0
2026/03/24;08:50:29; 0.5;1;1;1;0
2026/03/24;08:51:29; 0.5;1;1;1;0
2026/03/24;08:52:29; 0.5;1;1;1;0
