device_status	date	time	battery_voltage_V	pv1_voltage_V	pv2_voltage_V	SOC	capacity_Ah	total_charge_discharge_battery_A	pv1_current_A	pv2_current_A	module_current_A	total_batt_current_A	load_current_A	total_batt_discharge_current_A	temperature_C	error	charging_mode	AUX1	AUX2	AUX3	energy_input_24h_Ah	energy_input_tot_Ah	energy_output_24h_Ah	energy_output_tot_Ah	derating_Ah	checksum	pv1_power_W	pv2_power_W	pv_power_total_W
1	2026/08/25	10:16	48.7	65.4	63.5	#	#	34.3	8.5	8.5	#	16.8	#	16.8	22.1	0	B	1	1	0	21	3638	21	3452	0	6A6F	555.9	539.75	1095.65
1	2026/08/25	10:17	48.7	64.8	65.2	#	#	34.6	8.6	8.6	#	16.9	#	16.9	22.1	0	B	1	1	0	21	3638	21	3452	0	2C78	557.28	560.72	1118
1	2026/08/25	10:18	48.7	64.5	67.1	#	#	34.9	8.6	8.5	#	17.1	#	17.1	22.1	0	B	1	1	0	21	3638	21	3452	0	2A21	554.7	570.35	1125.05
1	2026/08/25	10:19	48.7	64.4	63.7	#	#	35.0	8.7	8.7	#	17.1	#	17.1	22.1	0	B	1	1	0	21	3638	21	3452	0	0EB4	560.28	554.19	1114.47
1	2026/08/25	10:20	48.7	63.9	64.1	#	#	35.2	8.7	8.8	#	17.2	#	17.2	22.1	0	B	1	1	0	22	3639	22	3453	0	EDB5	555.93	564.08	1120.01
1	2026/08/25	10:21	48.7	63.6	63.5	#	#	35.6	8.8	8.8	#	17.4	#	17.4	22.1	0	B	1	1	0	22	3639	22	3453	0	75CC	559.68	558.8	1118.48
1	2026/08/25	10:22	48.7	65.8	63.5	#	#	35.9	8.9	8.9	#	17.6	#	17.6	22.1	0	B	1	1	0	22	3639	22	3453	0	D9BA	585.62	565.15	1150.77
1	2026/08/25	10:23	48.7	63.5	63.4	#	#	36.0	8.9	8.9	#	17.7	#	17.7	22.1	0	B	1	1	0	23	3640	23	3454	0	AE65	565.15	564.26	1129.41
1	2026/08/25	10:24	48.7	64.8	63.6	#	#	36.3	9.0	9.1	#	17.8	#	17.8	22.1	0	B	1	1	0	23	3640	23	3454	0	2640	583.2	578.76	1161.96
1	2026/08/25	10:25	48.7	64.0	64.4	#	#	36.6	9.0	9.0	#	17.9	#	17.9	22.1	0	B	1	1	0	23	3640	23	3454	0	5A04	576	579.6	1155.6
1	2026/08/25	10:26	48.8	63.7	64.4	#	#	36.9	9.1	9.2	#	18.1	#	18.1	22.1	0	B	1	1	0	24	3641	24	3455	0	8CFF	579.67	592.48	1172.15
1	2026/08/25	10:27	48.8	63.6	63.9	#	#	37.2	9.1	9.2	#	18.2	#	18.2	22.1	0	B	1	1	0	24	3641	24	3455	0	4E9D	578.76	587.88	1166.64
1	2026/08/25	10:28	48.8	65.9	63.5	#	#	37.5	9.3	9.4	#	18.4	#	18.4	22.1	0	B	1	1	0	24	3641	24	3455	0	664C	612.87	596.9	1209.77
1	2026/08/25	10:29	50.5	67.1	66.4	#	#	37.8	9.1	9.3	#	18.5	#	18.5	22.2	0	B	1	0	0	24	3641	24	3455	0	8A08	610.61	617.52	1228.13
1	2026/08/25	10:30	49.5	64.6	64.3	#	#	20.5	9.3	9.4	#	9.7	#	9.7	22.2	0	B	1	1	0	25	3642	25	3456	0	CAD3	600.78	604.42	1205.2
1	2026/08/25	10:31	49.2	66.1	64.0	#	#	37.4	9.4	9.6	#	18.3	#	18.3	22.1	0	B	1	1	0	25	3642	25	3456	0	3AEB	621.34	614.4	1235.74
1	2026/08/25	10:32	49.1	64.0	63.7	#	#	38.7	9.6	9.6	#	19.0	#	19.0	22.1	0	B	1	1	0	25	3642	25	3456	0	B0FC	614.4	611.52	1225.92
1	2026/08/25	10:33	49.4	64.6	64.3	#	#	39.0	6.0	6.2	#	19.1	#	19.1	22.2	0	B	1	0	0	26	3643	26	3457	0	C37D	387.6	398.66	786.26
1	2026/08/25	10:34	51.6	67.2	67.0	#	#	38.5	9.3	9.3	#	18.5	#	18.5	22.1	0	B	1	1	0	26	3643	26	3457	0	BB8B	624.96	623.1	1248.06
1	2026/08/25	10:35	49.6	64.9	64.7	#	#	23.6	9.7	9.7	#	11.6	#	11.6	22.2	0	B	1	1	0	26	3643	26	3457	0	2780	629.53	627.59	1257.12
1	2026/08/25	10:36	49.3	64.3	64.2	#	#	39.1	9.7	9.8	#	19.2	#	19.2	22.1	0	B	1	1	0	26	3643	26	3457	0	1410	623.71	629.16	1252.87
1	2026/08/25	10:37	49.2	64.2	64.1	#	#	39.8	9.8	9.9	#	19.5	#	19.5	22.1	0	B	1	1	0	27	3644	27	3458	0	7B8E	629.16	634.59	1263.75
1	2026/08/25	10:38	49.2	64.3	64.0	#	#	40.0	9.8	9.9	#	19.6	#	19.6	22.1	0	B	1	1	0	27	3644	27	3458	0	7970	630.14	633.6	1263.74
1	2026/08/25	10:39	49.2	64.1	63.9	#	#	40.2	9.9	10.0	#	19.7	#	19.7	22.2	0	B	1	1	0	27	3644	27	3458	0	5F81	634.59	639	1273.59
1	2026/08/25	10:40	49.2	64.2	63.9	#	#	40.4	10.0	10.1	#	19.8	#	19.8	22.2	0	B	1	1	0	28	3645	28	3459	0	5694	642	645.39	1287.39
1	2026/08/25	10:41	49.2	64.0	63.8	#	#	40.8	10.1	10.2	#	20.0	#	20.0	22.2	0	B	1	1	0	28	3645	28	3459	0	6E1D	646.4	650.76	1297.16
1	2026/08/25	10:42	49.2	64.1	64.0	#	#	41.2	10.3	10.3	#	20.2	#	20.2	22.2	0	B	1	1	0	28	3645	28	3459	0	E9CF	660.23	659.2	1319.43
1	2026/08/25	10:43	49.2	64.2	65.0	#	#	41.9	10.2	10.3	#	20.5	#	20.5	22.2	0	B	1	1	0	29	3646	29	3460	0	410E	654.84	669.5	1324.34
1	2026/08/25	10:44	49.2	64.1	63.9	#	#	42.1	10.3	10.3	#	20.6	#	20.6	22.2	0	B	1	1	0	29	3646	29	3460	0	5B8C	660.23	658.17	1318.4
1	2026/08/25	10:45	49.2	64.5	64.0	#	#	41.9	10.3	10.4	#	20.5	#	20.5	22.2	0	B	1	1	0	29	3646	29	3460	0	405F	664.35	665.6	1329.95
1	2026/08/25	10:46	49.2	64.3	64.0	#	#	42.1	10.4	10.5	#	20.6	#	20.6	22.2	0	B	1	1	0	30	3647	30	3461	0	CEFD	668.72	672	1340.72
1	2026/08/25	10:47	49.3	64.2	64.9	#	#	42.4	10.5	10.5	#	20.8	#	20.8	22.2	0	B	1	1	0	30	3647	30	3461	0	E277	674.1	681.45	1355.55
1	2026/08/25	10:48	49.3	64.3	64.1	#	#	42.7	10.6	10.7	#	20.9	#	20.9	22.2	0	B	1	1	0	30	3647	30	3461	0	8E34	681.58	685.87	1367.45
1	2026/08/25	10:49	49.4	64.4	64.2	#	#	43.2	10.7	10.8	#	21.1	#	21.1	22.2	0	B	1	1	0	31	3648	31	3462	0	975D	689.08	693.36	1382.44
1	2026/08/25	10:50	49.5	64.5	64.4	#	#	43.8	11.0	11.1	#	21.5	#	21.5	22.2	0	B	1	1	0	31	3648	31	3462	0	78D4	709.5	714.84	1424.34
1	2026/08/25	10:51	49.5	64.4	65.5	#	#	44.5	11.0	11.0	#	21.8	#	21.8	22.2	0	B	1	1	0	32	3649	32	3463	0	2636	708.4	720.5	1428.9
1	2026/08/25	10:52	49.6	64.7	64.4	#	#	44.7	11.1	11.2	#	21.9	#	21.9	22.2	0	B	1	1	0	32	3649	32	3463	0	6E7C	718.17	721.28	1439.45
1	2026/08/25	10:53	49.8	64.8	64.7	#	#	45.3	3.9	5.7	#	22.2	#	22.2	22.2	0	B	1	0	0	32	3649	32	3463	0	F7A1	252.72	368.79	621.51
1	2026/08/25	10:54	50.1	65.4	65.1	#	#	32.6	10.9	10.9	#	15.4	#	15.4	22.2	0	B	1	1	0	32	3649	32	3463	0	21EB	712.86	709.59	1422.45
1	2026/08/25	10:55	48.6	63.5	64.5	#	#	41.5	3.6	3.6	#	21.0	#	21.0	22.2	0	B	1	1	0	33	3650	33	3464	0	EF6E	228.6	232.2	460.8
1	2026/08/25	10:56	50.5	66.0	65.9	#	#	40.1	11.2	11.2	#	18.7	#	18.7	22.2	0	B	1	1	0	33	3650	33	3464	0	2DB3	739.2	738.08	1477.28
1	2026/08/25	10:57	50.2	66.8	65.3	#	#	37.9	11.3	11.6	#	19.4	#	19.4	22.2	0	B	1	1	0	33	3650	33	3464	0	6A5E	754.84	757.48	1512.32
1	2026/08/25	10:58	48.7	65.4	65.4	#	#	46.5	4.0	4.0	#	22.8	#	22.8	22.2	0	B	1	1	0	34	3651	34	3465	0	4A4C	261.6	261.6	523.2
1	2026/08/25	10:59	49.8	66.2	64.8	#	#	38.0	3.1	3.1	#	18.0	#	18.0	22.2	0	B	1	0	0	34	3651	34	3465	0	EF32	205.22	200.88	406.1
1	2026/08/25	11:00	51.4	67.4	67.0	#	#	19.1	11.3	11.3	#	9.3	#	9.3	22.2	0	B	1	1	0	34	3651	34	3465	0	C683	761.62	757.1	1518.72
1	2026/08/25	11:01	50.4	65.8	65.3	#	#	22.4	11.6	11.7	#	12.1	#	12.1	22.2	0	B	1	1	0	35	3652	35	3466	0	48A2	763.28	764.01	1527.29
1	2026/08/25	11:02	49.5	64.7	64.4	#	#	46.8	6.4	6.0	#	23.0	#	23.0	22.2	0	B	1	1	0	35	3652	35	3466	0	58DD	414.08	386.4	800.48
1	2026/08/25	11:03	48.8	65.4	65.4	#	#	45.6	6.6	6.2	#	22.2	#	22.2	22.2	0	B	1	1	0	35	3652	35	3466	0	F43F	431.64	405.48	837.12
1	2026/08/25	11:04	50.0	65.4	65.2	#	#	28.7	4.2	4.2	#	13.9	#	13.9	22.2	0	B	1	0	0	36	3653	36	3467	0	66AE	274.68	273.84	548.52
1	2026/08/25	11:05	48.5	63.5	64.5	#	#	33.1	3.5	3.5	#	16.3	#	16.3	22.2	0	B	1	1	0	36	3653	36	3467	0	64B6	222.25	225.75	448
1	2026/08/25	11:06	51.2	68.9	66.6	#	#	20.7	9.5	9.2	#	9.9	#	9.9	22.2	0	B	1	1	0	36	3653	36	3467	0	F1EA	654.55	612.72	1267.27
1	2026/08/25	11:07	50.8	66.5	66.0	#	#	14.4	12.5	12.6	#	7.5	#	7.5	22.2	0	B	1	1	0	36	3653	36	3467	0	6214	831.25	831.6	1662.85
1	2026/08/25	11:08	49.2	67.4	69.1	#	#	48.1	4.9	4.6	#	23.7	#	23.7	22.2	0	B	1	1	0	36	3653	36	3467	0	61B8	330.26	317.86	648.12
1	2026/08/25	11:09	50.4	66.9	65.6	#	#	42.6	12.7	12.9	#	20.5	#	20.5	22.2	0	B	1	1	0	37	3654	37	3468	0	140E	849.63	846.24	1695.87
1	2026/08/25	11:10	49.6	66.9	65.2	#	#	43.8	7.6	8.2	#	21.9	#	21.9	22.2	0	B	1	1	0	37	3654	37	3468	0	9E1D	508.44	534.64	1043.08
1	2026/08/25	11:11	50.4	65.8	65.5	#	#	47.9	12.6	12.5	#	22.6	#	22.6	22.2	0	B	1	1	0	38	3655	38	3469	0	4C39	829.08	818.75	1647.83
1	2026/08/25	11:12	50.5	65.9	65.6	#	#	44.7	12.8	12.9	#	22.6	#	22.6	22.2	0	B	1	1	0	38	3655	38	3469	0	F346	843.52	846.24	1689.76
1	2026/08/25	11:13	50.8	66.1	65.9	#	#	49.3	12.8	12.8	#	24.1	#	24.1	22.2	0	B	1	1	0	38	3655	38	3469	0	7653	846.08	843.52	1689.6
1	2026/08/25	11:14	50.9	66.4	66.1	#	#	52.0	12.9	12.9	#	25.4	#	25.4	22.2	0	B	1	1	0	39	3656	39	3470	0	1F06	856.56	852.69	1709.25
1	2026/08/25	11:15	51.0	66.5	66.3	#	#	52.3	13.1	13.2	#	25.6	#	25.6	22.2	0	B	1	1	0	39	3656	39	3470	0	01F0	871.15	875.16	1746.31
1	2026/08/25	11:16	51.1	66.6	66.5	#	#	53.1	13.6	13.5	#	26.0	#	26.0	22.2	0	B	1	1	0	40	3657	40	3471	0	A426	905.76	897.75	1803.51
1	2026/08/25	11:17	50.3	65.6	65.5	#	#	54.2	9.3	8.5	#	26.6	#	26.6	22.2	0	B	1	1	0	40	3657	40	3471	0	697C	610.08	556.75	1166.83
1	2026/08/25	11:18	49.8	65.0	64.8	#	#	49.2	8.9	8.6	#	23.9	#	23.9	22.2	0	B	1	1	0	40	3657	40	3471	0	D340	578.5	557.28	1135.78
1	2026/08/25	11:19	51.0	66.6	66.2	#	#	37.1	13.8	13.7	#	18.4	#	18.4	22.3	0	B	1	1	0	41	3658	41	3472	0	2576	919.08	906.94	1826.02
1	2026/08/25	11:20	51.1	66.6	66.4	#	#	53.5	13.6	13.5	#	26.6	#	26.6	22.2	0	B	1	1	0	41	3658	41	3472	0	D86F	905.76	896.4	1802.16
1	2026/08/25	11:21	50.3	65.6	65.7	#	#	55.5	11.9	12.0	#	27.2	#	27.2	22.3	0	B	1	1	0	42	3659	42	3473	0	CCC5	780.64	788.4	1569.04
1	2026/08/25	11:22	49.3	66.0	64.6	#	#	45.6	6.9	7.4	#	21.8	#	21.8	22.3	0	B	1	1	0	42	3659	42	3473	0	8E6A	455.4	478.04	933.44
1	2026/08/25	11:23	48.6	63.5	63.3	#	#	32.4	3.6	3.6	#	15.7	#	15.7	22.3	0	B	1	1	0	42	3659	42	3473	0	9682	228.6	227.88	456.48
1	2026/08/25	11:24	49.5	64.5	64.3	#	#	20.8	11.1	10.9	#	9.9	#	9.9	22.3	0	B	1	1	0	42	3659	42	3473	0	A011	715.95	700.87	1416.82
1	2026/08/25	11:25	49.7	65.7	64.7	#	#	21.2	9.6	8.5	#	11.0	#	11.0	22.3	0	B	1	1	0	43	3660	43	3474	0	A42C	630.72	549.95	1180.67
1	2026/08/25	11:26	48.5	63.3	63.2	#	#	52.8	4.3	4.3	#	26.0	#	26.0	22.3	0	B	1	1	0	43	3660	43	3474	0	1DB2	272.19	271.76	543.95
1	2026/08/25	11:27	51.0	67.0	66.3	#	#	29.8	5.5	5.1	#	14.3	#	14.3	22.3	0	B	1	1	0	43	3660	43	3474	0	48DF	368.5	338.13	706.63
1	2026/08/25	11:28	50.4	65.7	65.5	#	#	22.0	14.0	14.2	#	10.9	#	10.9	22.3	0	B	1	1	0	43	3660	43	3474	0	ED25	919.8	930.1	1849.9
1	2026/08/25	11:29	50.8	66.2	66.0	#	#	31.7	14.0	14.0	#	16.6	#	16.6	22.3	0	B	1	1	0	44	3661	44	3475	0	9FD3	926.8	924	1850.8
1	2026/08/25	11:30	51.0	66.5	67.1	#	#	55.8	13.5	13.2	#	27.2	#	27.2	22.3	0	B	1	1	0	44	3661	44	3475	0	3B2D	897.75	885.72	1783.47
1	2026/08/25	11:31	51.0	67.8	66.3	#	#	55.9	12.9	13.4	#	27.3	#	27.3	22.3	0	B	1	1	0	45	3662	45	3476	0	9E64	874.62	888.42	1763.04
1	2026/08/25	11:32	50.6	66.1	65.8	#	#	54.3	12.3	12.2	#	26.5	#	26.5	22.3	0	B	1	1	0	45	3662	45	3476	0	D745	813.03	802.76	1615.79
1	2026/08/25	11:33	49.7	65.6	64.8	#	#	45.8	5.2	5.3	#	22.2	#	22.2	22.3	0	B	1	1	0	45	3662	45	3476	0	6FD5	341.12	343.44	684.56
1	2026/08/25	11:34	50.8	67.1	66.1	#	#	50.2	13.1	13.3	#	23.7	#	23.7	22.3	0	B	1	1	0	46	3663	46	3477	0	FA73	879.01	879.13	1758.14
1	2026/08/25	11:35	51.0	66.4	66.2	#	#	45.8	13.1	13.1	#	23.1	#	23.1	22.3	0	B	1	1	0	46	3663	46	3477	0	0DA3	869.84	867.22	1737.06
1	2026/08/25	11:36	51.0	66.7	66.3	#	#	53.8	13.2	13.2	#	26.3	#	26.3	22.3	0	B	1	1	0	47	3664	47	3478	0	7C9B	880.44	875.16	1755.6
1	2026/08/25	11:37	51.0	66.7	66.3	#	#	53.2	13.1	13.0	#	26.1	#	26.1	22.3	0	B	1	1	0	47	3664	47	3478	0	3F22	873.77	861.9	1735.67
1	2026/08/25	11:38	51.1	66.6	66.4	#	#	53.4	13.2	13.1	#	26.1	#	26.1	22.3	0	B	1	1	0	48	3665	48	3479	0	D281	879.12	869.84	1748.96
1	2026/08/25	11:39	51.0	66.5	66.3	#	#	53.2	12.1	12.0	#	26.0	#	26.0	22.3	0	B	1	1	0	48	3665	48	3479	0	DA79	804.65	795.6	1600.25
1	2026/08/25	11:40	50.9	66.4	66.1	#	#	53.6	13.4	13.4	#	26.2	#	26.2	22.3	0	B	1	1	0	48	3665	48	3479	0	DB44	889.76	885.74	1775.5
1	2026/08/25	11:41	51.1	66.6	66.4	#	#	43.8	13.3	13.2	#	21.3	#	21.3	22.3	0	B	1	1	0	49	3666	49	3480	0	50E3	885.78	876.48	1762.26
1	2026/08/25	11:42	51.2	66.7	66.6	#	#	54.1	13.2	13.2	#	26.4	#	26.4	22.4	0	B	1	1	0	49	3666	49	3480	0	D399	880.44	879.12	1759.56
1	2026/08/25	11:43	51.2	66.8	66.6	#	#	53.8	13.3	13.3	#	26.3	#	26.3	22.4	0	B	1	1	0	50	3667	50	3481	0	7810	888.44	885.78	1774.22
1	2026/08/25	11:44	51.2	66.9	66.6	#	#	54.0	13.3	13.2	#	26.4	#	26.4	22.4	0	B	1	1	0	50	3667	50	3481	0	5A50	889.77	879.12	1768.89
1	2026/08/25	11:45	51.0	66.5	66.1	#	#	54.1	12.7	13.0	#	26.4	#	26.4	22.4	0	B	1	1	0	51	3668	51	3482	0	C46F	844.55	859.3	1703.85
1	2026/08/25	11:46	51.0	66.4	66.2	#	#	50.7	13.6	13.5	#	24.8	#	24.8	22.4	0	B	1	1	0	51	3668	51	3482	0	8F00	903.04	893.7	1796.74
1	2026/08/25	11:47	51.0	66.7	67.3	#	#	53.4	13.3	12.6	#	26.2	#	26.2	22.4	0	B	1	1	0	51	3668	51	3482	0	82AE	887.11	847.98	1735.09
1	2026/08/25	11:48	51.1	66.7	66.8	#	#	49.3	13.0	12.5	#	24.0	#	24.0	22.4	0	B	1	1	0	52	3669	52	3483	0	0D0D	867.1	835	1702.1
1	2026/08/25	11:49	50.4	66.4	65.9	#	#	53.1	13.5	13.6	#	26.0	#	26.0	22.4	0	B	1	1	0	52	3669	52	3483	0	1CEA	896.4	896.24	1792.64
1	2026/08/25	11:50	49.2	65.7	69.1	#	#	51.7	12.2	9.4	#	25.3	#	25.3	22.5	0	B	1	1	0	53	3670	53	3484	0	D03C	801.54	649.54	1451.08
1	2026/08/25	11:51	49.8	64.9	64.5	#	#	56.1	14.6	14.5	#	27.5	#	27.5	22.5	0	B	1	1	0	53	3670	53	3484	0	73E2	947.54	935.25	1882.79
1	2026/08/25	11:52	48.6	63.5	63.3	#	#	56.3	4.8	4.4	#	27.7	#	27.7	22.5	0	B	1	1	0	54	3671	54	3485	0	745F	304.8	278.52	583.32
1	2026/08/25	11:53	48.2	63.9	62.8	#	#	36.1	3.6	3.6	#	16.8	#	16.8	22.5	0	B	1	1	0	54	3671	54	3485	0	E8B0	230.04	226.08	456.12
1	2026/08/25	11:54	48.1	62.8	63.8	#	#	15.0	4.1	4.1	#	7.3	#	7.3	22.5	0	B	1	1	0	54	3671	54	3485	0	4B0D	257.48	261.58	519.06
1	2026/08/25	11:55	51.2	66.8	66.4	#	#	21.8	13.1	14.2	#	10.9	#	10.9	22.5	0	B	1	1	0	54	3671	54	3485	0	A421	875.08	942.88	1817.96
1	2026/08/25	11:56	49.0	64.0	62.5	#	#	17.2	2.9	2.9	#	8.5	#	8.5	22.5	0	B	1	0	0	54	3671	54	3485	0	93F3	185.6	181.25	366.85
1	2026/08/25	11:57	50.3	65.6	65.5	#	#	29.6	5.7	5.7	#	13.9	#	13.9	22.5	0	B	1	0	0	55	3672	55	3486	0	FDB3	373.92	373.35	747.27
1	2026/08/25	11:58	50.2	67.2	65.2	#	#	12.7	13.0	13.7	#	6.4	#	6.4	22.5	0	B	1	1	0	55	3672	55	3486	0	6977	873.6	893.24	1766.84
1	2026/08/25	11:59	49.0	66.3	63.5	#	#	53.9	11.7	12.8	#	26.8	#	26.8	22.5	0	B	1	1	0	55	3672	55	3486	0	FBAB	775.71	812.8	1588.51
1	2026/08/25	12:00	49.6	64.7	65.7	#	#	31.9	14.6	14.6	#	15.1	#	15.1	22.5	0	B	1	1	0	55	3672	55	3486	0	45E9	944.62	959.22	1903.84
1	2026/08/25	12:01	49.6	64.8	64.3	#	#	59.8	14.5	14.7	#	29.6	#	29.6	22.5	0	B	1	1	0	56	3673	56	3487	0	FF09	939.6	945.21	1884.81
1	2026/08/25	12:02	49.5	64.4	64.2	#	#	59.7	14.6	14.9	#	29.2	#	29.2	22.5	0	B	1	1	0	56	3673	56	3487	0	2557	940.24	956.58	1896.82
1	2026/08/25	12:03	49.6	64.6	64.5	#	#	55.1	14.5	14.7	#	26.9	#	26.9	22.5	0	B	1	1	0	57	3674	57	3488	0	6B44	936.7	948.15	1884.85
1	2026/08/25	12:04	49.6	64.8	65.7	#	#	58.9	14.6	14.4	#	28.8	#	28.8	22.5	0	B	1	1	0	57	3674	57	3488	0	A493	946.08	946.08	1892.16
1	2026/08/25	12:05	49.7	64.9	64.6	#	#	59.6	14.9	15.1	#	29.2	#	29.2	22.5	0	B	1	1	0	58	3675	58	3489	0	B940	967.01	975.46	1942.47
1	2026/08/25	12:06	49.8	65.1	64.7	#	#	60.6	15.2	15.3	#	29.7	#	29.7	22.5	0	B	1	1	0	58	3675	58	3489	0	73F4	989.52	989.91	1979.43
1	2026/08/25	12:07	48.1	62.9	62.7	#	#	61.4	4.9	4.9	#	30.1	#	30.1	22.6	0	B	1	1	0	59	3676	59	3490	0	FC3C	308.21	307.23	615.44
1	2026/08/25	12:08	49.5	64.6	65.4	#	#	41.1	15.5	15.2	#	19.2	#	19.2	22.6	0	B	1	1	0	59	3676	59	3490	0	6A25	1001.3	994.08	1995.38
1	2026/08/25	12:09	49.5	64.6	64.3	#	#	47.1	15.0	15.2	#	24.2	#	24.2	22.6	0	B	1	1	0	59	3676	59	3490	0	9CAF	969	977.36	1946.36
1	2026/08/25	12:10	49.6	64.6	64.3	#	#	49.0	14.7	14.9	#	23.7	#	23.7	22.6	0	B	1	1	0	60	3677	60	3491	0	9DBB	949.62	958.07	1907.69
1	2026/08/25	12:11	49.6	64.6	64.3	#	#	60.9	15.0	15.2	#	29.8	#	29.8	22.6	0	B	1	1	0	60	3677	60	3491	0	D3DB	969	977.36	1946.36
1	2026/08/25	12:12	49.7	64.8	64.6	#	#	59.1	15.0	15.1	#	29.0	#	29.0	22.6	0	B	1	1	0	61	3678	61	3492	0	4DCC	972	975.46	1947.46
1	2026/08/25	12:13	49.7	64.9	64.5	#	#	61.0	15.2	15.3	#	29.8	#	29.8	22.6	0	B	1	1	0	61	3678	61	3492	0	B163	986.48	986.85	1973.33
1	2026/08/25	12:14	49.9	65.0	64.9	#	#	60.7	15.7	15.7	#	29.8	#	29.8	22.6	0	B	1	1	0	62	3679	62	3493	0	9EFB	1020.5	1018.93	2039.43
1	2026/08/25	12:15	50.1	65.3	65.0	#	#	62.8	16.1	16.1	#	30.8	#	30.8	22.6	0	B	1	1	0	62	3679	62	3493	0	DF84	1051.33	1046.5	2097.83
1	2026/08/25	12:16	49.0	65.4	63.8	#	#	64.2	8.2	8.4	#	31.4	#	31.4	22.6	0	B	1	1	0	63	3680	63	3494	0	07DF	536.28	535.92	1072.2
1	2026/08/25	12:17	48.2	64.3	63.1	#	#	62.9	6.5	6.7	#	29.8	#	29.8	22.6	0	B	1	1	0	63	3680	63	3494	0	11EF	417.95	422.77	840.72
1	2026/08/25	12:18	49.5	64.7	64.3	#	#	36.6	15.5	15.9	#	17.8	#	17.8	22.6	0	B	1	1	0	64	3681	64	3495	0	018F	1002.85	1022.37	2025.22
1	2026/08/25	12:19	48.0	65.5	62.6	#	#	42.2	5.3	5.6	#	20.9	#	20.9	22.6	0	B	1	1	0	64	3681	64	3495	0	5C79	347.15	350.56	697.71
1	2026/08/25	12:20	49.7	65.0	64.6	#	#	49.8	16.2	16.3	#	23.7	#	23.7	22.6	0	B	1	1	0	64	3681	64	3495	0	8B86	1053	1052.98	2105.98
1	2026/08/25	12:21	49.6	64.6	64.2	#	#	56.4	15.5	15.6	#	28.4	#	28.4	22.6	0	B	1	1	0	65	3682	65	3496	0	1102	1001.3	1001.52	2002.82
1	2026/08/25	12:22	48.8	66.5	64.6	#	#	64.9	7.4	7.3	#	31.2	#	31.2	22.6	0	B	1	1	0	65	3682	65	3496	0	211D	492.1	471.58	963.68
1	2026/08/25	12:23	49.6	64.7	64.3	#	#	60.5	17.1	17.2	#	29.6	#	29.6	22.6	0	B	1	1	0	66	3683	66	3497	0	8838	1106.37	1105.96	2212.33
1	2026/08/25	12:24	49.9	65.1	64.9	#	#	43.1	16.2	16.3	#	21.1	#	21.1	22.6	0	B	1	1	0	66	3683	66	3497	0	36CA	1054.62	1057.87	2112.49
1	2026/08/25	12:25	50.1	66.3	65.2	#	#	67.6	16.0	16.6	#	33.1	#	33.1	22.6	0	B	1	1	0	67	3684	67	3498	0	6DCA	1060.8	1082.32	2143.12
1	2026/08/25	12:26	50.2	65.4	65.0	#	#	67.1	16.8	16.8	#	32.8	#	32.8	22.6	0	B	1	1	0	67	3684	67	3498	0	8744	1098.72	1092	2190.72
1	2026/08/25	12:27	48.0	62.8	62.5	#	#	66.4	5.6	5.6	#	32.3	#	32.3	22.6	0	B	1	1	0	68	3685	68	3499	0	D7F4	351.68	350	701.68
1	2026/08/25	12:28	51.5	67.3	67.0	#	#	34.5	15.8	15.7	#	15.8	#	15.8	22.7	0	B	1	1	0	68	3685	68	3499	0	F93A	1063.34	1051.9	2115.24
1	2026/08/25	12:29	49.1	64.2	62.6	#	#	32.0	4.8	4.8	#	15.8	#	15.8	22.6	0	B	1	0	0	68	3685	68	3499	0	D322	308.16	300.48	608.64
1	2026/08/25	12:30	50.4	65.7	65.5	#	#	32.0	4.7	4.8	#	15.3	#	15.3	22.7	0	B	1	0	0	69	3686	69	3500	0	9824	308.79	314.4	623.19
1	2026/08/25	12:31	48.5	63.3	63.6	#	#	19.0	6.8	7.1	#	9.2	#	9.2	22.6	0	B	1	1	0	69	3686	69	3500	0	1A65	430.44	451.56	882
1	2026/08/25	12:32	48.1	62.9	62.7	#	#	22.7	5.4	5.4	#	11.2	#	11.2	22.7	0	B	1	1	0	69	3686	69	3500	0	F34F	339.66	338.58	678.24
1	2026/08/25	12:33	50.2	65.5	66.2	#	#	51.3	4.3	4.2	#	25.4	#	25.4	22.6	0	B	1	0	0	69	3686	69	3500	0	D415	281.65	278.04	559.69
1	2026/08/25	12:34	50.6	66.1	67.1	#	#	18.9	4.7	4.5	#	9.2	#	9.2	22.6	0	B	1	1	0	70	3687	70	3501	0	0D2E	310.67	301.95	612.62
1	2026/08/25	12:35	50.9	66.3	66.2	#	#	17.8	17.9	18.1	#	8.7	#	8.7	22.6	0	B	1	1	0	70	3687	70	3501	0	E4E5	1186.77	1198.22	2384.99
1	2026/08/25	12:36	48.2	63.0	62.6	#	#	34.2	5.4	5.4	#	17.5	#	17.5	22.6	0	B	1	1	0	70	3687	70	3501	0	3F66	340.2	338.04	678.24
1	2026/08/25	12:37	50.3	65.6	65.4	#	#	38.5	5.7	5.7	#	17.8	#	17.8	22.6	0	B	1	0	0	70	3687	70	3501	0	6A88	373.92	372.78	746.7
1	2026/08/25	12:38	49.3	64.3	63.9	#	#	22.6	12.0	12.1	#	11.1	#	11.1	22.6	0	B	1	1	0	70	3687	70	3501	0	1B74	771.6	773.19	1544.79
