device_status	date	time	battery_voltage_V	pv1_voltage_V	pv2_voltage_V	SOC	capacity_Ah	total_charge_discharge_battery_A	pv1_current_A	pv2_current_A	module_current_A	total_batt_current_A	load_current_A	total_batt_discharge_current_A	temperature_C	error	charging_mode	AUX1	AUX2	AUX3	energy_input_24h_Ah	energy_input_tot_Ah	energy_output_24h_Ah	energy_output_tot_Ah	derating_Ah	checksum	pv1_power_W	pv2_power_W	pv_power_total_W
1	2026/09/02	17:44	48.0	64.0	63.0	#	#	41.5	10.1	10.1	#	20.1	#	20.1	24.1	0	B	1	0	0	196	4482	196	4296	0	1A74	646.4	636.3	1282.7
1	2026/09/02	17:45	49.1	64.6	64.0	#	#	40.4	9.5	9.6	#	19.8	#	19.8	24.1	0	B	1	1	0	197	4483	197	4297	0	5AFF	613.7	614.4	1228.1
1	2026/09/02	17:46	50.5	65.8	65.7	#	#	38.6	9.1	9.1	#	18.8	#	18.8	24.1	0	B	1	1	0	197	4483	197	4297	0	49C3	598.78	597.87	1196.65
1	2026/09/02	17:47	48.7	63.6	63.9	#	#	38.7	9.6	9.6	#	18.9	#	18.9	24.1	0	B	1	1	0	197	4483	197	4297	0	DC7A	610.56	613.44	1224
1	2026/09/02	17:48	50.6	66.9	65.8	#	#	37.8	9.0	9.2	#	18.5	#	18.5	24.1	0	B	1	1	0	198	4484	198	4298	0	455B	602.1	605.36	1207.46
1	2026/09/02	17:49	48.8	63.9	63.5	#	#	38.7	9.8	9.9	#	18.8	#	18.8	24.1	0	B	1	1	0	198	4484	198	4298	0	22AE	626.22	628.65	1254.87
1	2026/09/02	17:50	48.2	64.8	63.5	#	#	38.9	9.8	9.9	#	19.0	#	19.0	24.1	0	B	1	1	0	198	4484	198	4298	0	0C0D	635.04	628.65	1263.69
1	2026/09/02	17:51	48.1	63.0	62.3	#	#	40.6	9.9	9.9	#	19.8	#	19.8	24.1	0	B	1	1	0	199	4485	199	4299	0	4AA7	623.7	616.77	1240.47
1	2026/09/02	17:52	50.3	65.4	65.4	#	#	40.6	9.3	9.2	#	19.8	#	19.8	24.1	0	B	1	0	0	199	4485	199	4299	0	484D	608.22	601.68	1209.9
1	2026/09/02	17:53	48.5	63.4	63.1	#	#	39.5	9.6	9.6	#	19.2	#	19.2	24.1	0	B	1	1	0	199	4485	199	4299	0	6B02	608.64	605.76	1214.4
1	2026/09/02	17:54	50.6	66.0	65.7	#	#	37.8	9.0	9.0	#	18.4	#	18.4	24.1	0	B	1	1	0	200	4486	200	4300	0	E2D3	594	591.3	1185.3
1	2026/09/02	17:55	48.7	64.9	63.4	#	#	38.5	9.4	9.5	#	18.8	#	18.8	24.1	0	B	1	1	0	200	4486	200	4300	0	4D88	610.06	602.3	1212.36
1	2026/09/02	17:56	50.5	65.8	65.5	#	#	37.8	8.9	8.9	#	18.5	#	18.5	24.1	0	B	1	0	0	200	4486	200	4300	0	4420	585.62	582.95	1168.57
1	2026/09/02	17:57	48.3	63.2	62.8	#	#	38.0	9.3	9.3	#	18.5	#	18.5	24.1	0	B	1	1	0	200	4486	200	4300	0	7DAF	587.76	584.04	1171.8
1	2026/09/02	17:58	50.6	66.1	66.0	#	#	36.8	8.6	8.6	#	18.0	#	18.0	24.1	0	B	1	1	0	201	4487	201	4301	0	0843	568.46	567.6	1136.06
1	2026/09/02	17:59	48.2	63.0	62.7	#	#	36.7	9.1	9.2	#	17.8	#	17.8	24.1	0	B	1	1	0	201	4487	201	4301	0	A60D	573.3	576.84	1150.14
1	2026/09/02	18:00	50.3	65.8	65.8	#	#	36.4	8.6	8.5	#	17.8	#	17.8	24.1	0	B	1	1	0	201	4487	201	4301	0	E54F	565.88	559.3	1125.18
1	2026/09/02	18:01	50.1	65.5	65.3	#	#	35.8	8.5	8.5	#	17.4	#	17.4	24.1	0	B	1	0	0	202	4488	202	4302	0	565D	556.75	555.05	1111.8
1	2026/09/02	18:02	48.8	63.7	63.9	#	#	36.0	8.8	8.8	#	17.6	#	17.6	24.1	0	B	1	1	0	202	4488	202	4302	0	9BA7	560.56	562.32	1122.88
1	2026/09/02	18:03	50.4	65.9	66.1	#	#	34.7	8.3	8.2	#	16.9	#	16.9	24.1	0	B	1	0	0	202	4488	202	4302	0	8B13	546.97	542.02	1088.99
1	2026/09/02	18:04	48.7	63.8	63.5	#	#	35.5	8.6	8.6	#	17.2	#	17.2	24.1	0	B	1	1	0	203	4489	203	4303	0	2E0F	548.68	546.1	1094.78
1	2026/09/02	18:05	50.4	66.9	65.6	#	#	34.3	8.0	8.1	#	16.7	#	16.7	24.1	0	B	1	0	0	203	4489	203	4303	0	980A	535.2	531.36	1066.56
1	2026/09/02	18:06	49.7	64.7	64.6	#	#	34.7	8.2	8.2	#	16.9	#	16.9	24.1	0	B	1	0	0	203	4489	203	4303	0	B947	530.54	529.72	1060.26
1	2026/09/02	18:07	49.4	64.6	64.4	#	#	34.0	8.2	8.2	#	16.6	#	16.6	24.1	0	B	1	1	0	203	4489	203	4303	0	898C	529.72	528.08	1057.8
1	2026/09/02	18:08	49.2	64.2	64.0	#	#	32.9	8.1	8.1	#	16.0	#	16.0	24.1	0	B	1	0	0	204	4490	204	4304	0	B4E6	520.02	518.4	1038.42
1	2026/09/02	18:09	50.5	66.0	65.8	#	#	33.9	7.7	7.7	#	16.5	#	16.5	24.1	0	B	1	1	0	204	4490	204	4304	0	6F9C	508.2	506.66	1014.86
1	2026/09/02	18:10	50.1	65.2	65.3	#	#	32.2	7.7	7.7	#	15.7	#	15.7	24.1	0	B	1	0	0	204	4490	204	4304	0	BEB0	502.04	502.81	1004.85
1	2026/09/02	18:11	48.6	63.7	63.6	#	#	32.5	7.9	7.9	#	15.8	#	15.8	24.1	0	B	1	1	0	204	4490	204	4304	0	476B	503.23	502.44	1005.67
1	2026/09/02	18:12	50.5	66.6	66.9	#	#	31.5	7.4	7.2	#	15.3	#	15.3	24.1	0	B	1	1	0	205	4491	205	4305	0	4385	492.84	481.68	974.52
1	2026/09/02	18:13	49.7	64.9	64.7	#	#	31.6	7.6	7.5	#	15.3	#	15.3	24.1	0	B	1	0	0	205	4491	205	4305	0	58D1	493.24	485.25	978.49
1	2026/09/02	18:14	49.7	65.6	65.5	#	#	31.2	7.4	7.4	#	15.3	#	15.3	24.1	0	B	1	1	0	205	4491	205	4305	0	4231	485.44	484.7	970.14
1	2026/09/02	18:15	49.8	65.0	64.8	#	#	30.2	7.4	7.3	#	14.7	#	14.7	24.1	0	B	1	0	0	205	4491	205	4305	0	67D2	481	473.04	954.04
1	2026/09/02	18:16	49.7	64.9	64.6	#	#	31.0	7.3	7.3	#	15.1	#	15.1	24.1	0	B	1	1	0	206	4492	206	4306	0	E922	473.77	471.58	945.35
1	2026/09/02	18:17	50.2	65.5	65.3	#	#	29.6	7.1	7.0	#	14.4	#	14.4	24.1	0	B	1	0	0	206	4492	206	4306	0	CE28	465.05	457.1	922.15
1	2026/09/02	18:18	48.7	65.3	63.7	#	#	30.0	7.2	7.2	#	14.6	#	14.6	24.1	0	B	1	1	0	206	4492	206	4306	0	839A	470.16	458.64	928.8
1	2026/09/02	18:19	50.5	65.9	65.6	#	#	28.9	6.9	6.8	#	14.1	#	14.1	24.1	0	B	1	0	0	206	4492	206	4306	0	F682	454.71	446.08	900.79
1	2026/09/02	18:20	48.0	62.9	63.8	#	#	28.9	7.1	7.1	#	14.1	#	14.1	24.0	0	B	1	1	0	207	4493	207	4307	0	0334	446.59	452.98	899.57
1	2026/09/02	18:21	50.5	66.0	65.7	#	#	28.4	6.7	6.6	#	13.9	#	13.9	24.0	0	B	1	1	0	207	4493	207	4307	0	0EAC	442.2	433.62	875.82
1	2026/09/02	18:22	49.8	64.9	64.7	#	#	28.0	6.8	6.7	#	13.6	#	13.6	24.0	0	B	1	0	0	207	4493	207	4307	0	D83F	441.32	433.49	874.81
1	2026/09/02	18:23	50.1	68.0	65.8	#	#	28.0	6.3	6.5	#	13.6	#	13.6	24.0	0	B	1	1	0	207	4493	207	4307	0	1B28	428.4	427.7	856.1
1	2026/09/02	18:24	50.0	65.2	65.0	#	#	27.1	6.5	6.5	#	13.1	#	13.1	24.1	0	B	1	0	0	208	4494	208	4308	0	DF03	423.8	422.5	846.3
1	2026/09/02	18:25	49.6	64.9	64.6	#	#	27.3	6.5	6.5	#	13.3	#	13.3	24.0	0	B	1	1	0	208	4494	208	4308	0	F6C2	421.85	419.9	841.75
1	2026/09/02	18:26	50.2	65.5	65.3	#	#	26.3	6.4	6.3	#	12.8	#	12.8	24.0	0	B	1	0	0	208	4494	208	4308	0	DE6F	419.2	411.39	830.59
1	2026/09/02	18:27	49.1	64.7	64.5	#	#	26.7	6.4	6.4	#	13.0	#	13.0	24.0	0	B	1	1	0	208	4494	208	4308	0	9388	414.08	412.8	826.88
1	2026/09/02	18:28	50.3	65.6	66.6	#	#	25.8	6.2	6.0	#	12.6	#	12.6	24.0	0	B	1	0	0	208	4494	208	4308	0	F975	406.72	399.6	806.32
1	2026/09/02	18:29	48.1	64.7	66.0	#	#	26.0	6.4	6.3	#	12.6	#	12.6	24.0	0	B	1	1	0	209	4495	209	4309	0	0F3D	414.08	415.8	829.88
1	2026/09/02	18:30	50.4	65.7	65.5	#	#	25.4	6.0	6.0	#	12.4	#	12.4	24.0	0	B	1	0	0	209	4495	209	4309	0	774D	394.2	393	787.2
1	2026/09/02	18:31	48.9	64.2	65.7	#	#	25.2	6.2	6.0	#	12.2	#	12.2	24.0	0	B	1	1	0	209	4495	209	4309	0	8FE3	398.04	394.2	792.24
1	2026/09/02	18:32	50.2	65.5	66.2	#	#	24.5	5.9	5.8	#	11.9	#	11.9	24.0	0	B	1	0	0	209	4495	209	4309	0	2278	386.45	383.96	770.41
1	2026/09/02	18:33	50.3	67.4	65.6	#	#	24.8	5.7	5.7	#	12.0	#	12.0	24.0	0	B	1	1	0	209	4495	209	4309	0	DF1F	384.18	373.92	758.1
1	2026/09/02	18:34	49.5	64.8	64.4	#	#	23.8	5.8	5.8	#	11.5	#	11.5	23.9	0	B	1	0	0	210	4496	210	4310	0	89EF	375.84	373.52	749.36
1	2026/09/02	18:35	50.4	65.9	66.5	#	#	24.1	5.6	5.5	#	11.8	#	11.8	23.9	0	B	1	0	0	210	4496	210	4310	0	3555	369.04	365.75	734.79
1	2026/09/02	18:36	49.3	64.8	64.2	#	#	23.4	4.6	5.6	#	11.3	#	11.3	23.9	0	B	1	1	0	210	4496	210	4310	0	32EB	298.08	359.52	657.6
1	2026/09/02	18:37	49.9	65.2	65.3	#	#	22.9	5.5	5.5	#	11.1	#	11.1	23.9	0	B	1	0	0	210	4496	210	4310	0	DB0B	358.6	359.15	717.75
1	2026/09/02	18:38	50.4	65.9	65.6	#	#	23.2	5.4	5.3	#	11.3	#	11.3	23.9	0	B	1	0	0	210	4496	210	4310	0	2F05	355.86	347.68	703.54
1	2026/09/02	18:39	48.6	65.2	64.7	#	#	22.2	5.5	5.4	#	10.8	#	10.8	23.9	0	B	1	1	0	211	4497	211	4311	0	36A0	358.6	349.38	707.98
1	2026/09/02	18:40	50.2	65.7	66.3	#	#	22.0	5.3	5.1	#	10.7	#	10.7	23.9	0	B	1	0	0	211	4497	211	4311	0	E835	348.21	338.13	686.34
1	2026/09/02	18:41	50.4	65.8	65.8	#	#	22.0	5.1	5.1	#	10.7	#	10.7	23.9	0	B	1	0	0	211	4497	211	4311	0	ECFC	335.58	335.58	671.16
1	2026/09/02	18:42	49.2	64.4	64.0	#	#	21.2	5.2	5.2	#	10.3	#	10.3	23.9	0	B	1	1	0	211	4497	211	4311	0	7423	334.88	332.8	667.68
1	2026/09/02	18:43	50.0	65.3	65.0	#	#	21.1	5.1	5.0	#	10.3	#	10.3	23.9	0	B	1	0	0	211	4497	211	4311	0	AC7A	333.03	325	658.03
1	2026/09/02	18:44	50.4	65.9	66.8	#	#	21.2	4.9	4.8	#	10.3	#	10.3	23.9	0	B	1	0	0	211	4497	211	4311	0	A3F6	322.91	320.64	643.55
1	2026/09/02	18:45	50.3	65.7	65.5	#	#	20.5	4.9	4.8	#	9.9	#	9.9	23.9	0	B	1	1	0	212	4498	212	4312	0	79C5	321.93	314.4	636.33
1	2026/09/02	18:46	48.1	63.9	63.9	#	#	20.1	5.0	5.0	#	9.7	#	9.7	23.9	0	B	1	1	0	212	4498	212	4312	0	452B	319.5	319.5	639
1	2026/09/02	18:47	49.9	65.0	64.9	#	#	20.4	4.8	4.7	#	10.0	#	10.0	23.9	0	B	1	0	0	212	4498	212	4312	0	2A16	312	305.03	617.03
1	2026/09/02	18:48	50.2	68.0	65.4	#	#	20.0	4.5	4.6	#	9.7	#	9.7	23.9	0	B	1	0	0	212	4498	212	4312	0	F6E8	306	300.84	606.84
1	2026/09/02	18:49	50.4	65.7	65.5	#	#	19.4	4.6	4.5	#	9.4	#	9.4	23.9	0	B	1	0	0	212	4498	212	4312	0	A55B	302.22	294.75	596.97
1	2026/09/02	18:50	50.4	65.8	65.6	#	#	18.9	4.5	4.4	#	9.2	#	9.2	23.8	0	B	1	0	0	212	4498	212	4312	0	554B	296.1	288.64	584.74
1	2026/09/02	18:51	50.4	65.8	65.7	#	#	18.6	4.4	4.4	#	9.0	#	9.0	23.8	0	B	1	0	0	213	4499	213	4313	0	5F20	289.52	289.08	578.6
1	2026/09/02	18:52	49.2	65.9	64.1	#	#	18.3	4.5	4.4	#	8.9	#	8.9	23.8	0	B	1	1	0	213	4499	213	4313	0	C522	296.55	282.04	578.59
1	2026/09/02	18:53	49.8	65.0	65.9	#	#	18.1	4.3	4.2	#	8.8	#	8.8	23.8	0	B	1	0	0	213	4499	213	4313	0	2EF4	279.5	276.78	556.28
1	2026/09/02	18:54	50.1	66.6	68.0	#	#	17.9	4.0	3.4	#	8.7	#	8.7	23.8	0	B	1	0	0	213	4499	213	4313	0	1394	266.4	231.2	497.6
1	2026/09/02	18:55	50.1	65.4	67.3	#	#	16.6	4.1	2.4	#	8.0	#	8.0	23.8	0	B	1	0	0	213	4499	213	4313	0	73F6	268.14	161.52	429.66
1	2026/09/02	18:56	50.1	65.4	65.5	#	#	14.2	4.0	1.8	#	6.8	#	6.8	23.8	0	B	1	0	0	213	4499	213	4313	0	7C56	261.6	117.9	379.5
1	2026/09/02	18:57	50.1	65.4	68.1	#	#	12.9	4.0	1.5	#	6.2	#	6.2	23.8	0	B	1	0	0	213	4499	213	4313	0	7CBA	261.6	102.15	363.75
1	2026/09/02	18:58	50.1	67.1	67.8	#	#	12.2	3.9	1.4	#	5.9	#	5.9	23.8	0	B	1	0	0	213	4499	213	4313	0	38EA	261.69	94.92	356.61
1	2026/09/02	18:59	50.1	65.3	68.7	#	#	11.3	3.8	1.4	#	5.4	#	5.4	23.8	0	B	1	0	0	214	4500	214	4314	0	9083	248.14	96.18	344.32
1	2026/09/02	19:00	50.1	65.4	68.5	#	#	10.9	3.7	1.4	#	5.3	#	5.3	23.8	0	B	1	0	0	214	4500	214	4314	0	09E0	241.98	95.9	337.88
1	2026/09/02	19:01	50.1	65.3	67.4	#	#	10.7	3.6	1.3	#	5.1	#	5.1	23.8	0	B	1	0	0	214	4500	214	4314	0	5D55	235.08	87.62	322.7
1	2026/09/02	19:02	50.1	65.4	67.4	#	#	10.4	3.5	1.4	#	5.0	#	5.0	23.8	0	B	1	0	0	214	4500	214	4314	0	CD12	228.9	94.36	323.26
1	2026/09/02	19:03	50.0	66.3	66.5	#	#	10.2	3.4	1.1	#	4.9	#	4.9	23.8	0	B	1	0	0	214	4500	214	4314	0	9F13	225.42	73.15	298.57
1	2026/09/02	19:04	50.1	65.5	66.1	#	#	9.7	3.5	1.2	#	4.7	#	4.7	23.8	0	B	1	0	0	214	4500	214	4314	0	99AA	229.25	79.32	308.57
1	2026/09/02	19:05	50.1	65.4	65.6	#	#	9.5	3.5	1.0	#	4.6	#	4.6	23.8	0	B	1	0	0	214	4500	214	4314	0	2918	228.9	65.6	294.5
1	2026/09/02	19:06	50.0	65.2	65.2	#	#	9.6	3.5	1.1	#	4.6	#	4.6	23.8	0	B	1	0	0	214	4500	214	4314	0	E90D	228.2	71.72	299.92
1	2026/09/02	19:07	50.0	66.2	65.1	#	#	9.5	3.2	1.0	#	4.6	#	4.6	23.8	0	B	1	0	0	214	4500	214	4314	0	CA92	211.84	65.1	276.94
1	2026/09/02	19:08	49.9	65.2	65.0	#	#	9.2	2.5	1.0	#	4.4	#	4.4	23.8	0	B	1	0	0	214	4500	214	4314	0	2664	163	65	228
1	2026/09/02	19:09	49.8	65.1	65.0	#	#	8.1	1.8	0.9	#	3.9	#	3.9	23.8	0	B	1	0	0	214	4500	214	4314	0	0DC6	117.18	58.5	175.68
1	2026/09/02	19:10	49.8	65.0	64.9	#	#	6.3	2.0	0.9	#	3.0	#	3.0	23.8	0	B	1	0	0	214	4500	214	4314	0	3BD8	130	58.41	188.41
1	2026/09/02	19:11	49.9	69.7	65.0	#	#	5.6	1.9	1.0	#	2.7	#	2.7	23.8	0	B	1	0	0	214	4500	214	4314	0	62AB	132.43	65	197.43
1	2026/09/02	19:12	49.8	68.3	64.9	#	#	6.3	1.3	1.0	#	3.1	#	3.1	23.8	0	B	1	0	0	214	4500	214	4314	0	84D4	88.79	64.9	153.69
1	2026/09/02	19:13	49.8	66.3	64.9	#	#	5.9	1.0	1.0	#	2.8	#	2.8	23.7	0	B	1	0	0	214	4500	214	4314	0	5126	66.3	64.9	131.2
1	2026/09/02	19:14	49.7	65.3	66.9	#	#	4.5	0.9	1.0	#	2.1	#	2.1	23.8	0	B	1	0	0	215	4501	215	4315	0	23FD	58.77	66.9	125.67
1	2026/09/02	19:15	49.7	64.9	67.0	#	#	4.1	0.8	1.0	#	1.9	#	1.9	23.7	0	B	1	0	0	215	4501	215	4315	0	A6C8	51.92	67	118.92
1	2026/09/02	19:16	49.7	64.8	64.7	#	#	4.0	0.8	1.0	#	1.9	#	1.9	23.7	0	B	1	0	0	215	4501	215	4315	0	EC32	51.84	64.7	116.54
1	2026/09/02	19:17	49.6	64.9	64.7	#	#	3.7	0.8	0.9	#	1.8	#	1.8	23.7	0	B	1	0	0	215	4501	215	4315	0	4CEF	51.92	58.23	110.15
1	2026/09/02	19:18	49.6	64.7	64.6	#	#	3.6	0.8	0.9	#	1.7	#	1.7	23.7	0	B	1	0	0	215	4501	215	4315	0	11E9	51.76	58.14	109.9
1	2026/09/02	19:19	49.6	64.8	64.7	#	#	3.6	0.8	0.9	#	1.7	#	1.7	23.7	0	B	1	0	0	215	4501	215	4315	0	F36D	51.84	58.23	110.07
1	2026/09/02	19:20	49.6	64.7	64.6	#	#	3.6	0.8	0.9	#	1.7	#	1.7	23.7	0	B	1	0	0	215	4501	215	4315	0	7C1C	51.76	58.14	109.9
1	2026/09/02	19:21	49.6	65.8	64.7	#	#	3.6	0.7	0.8	#	1.7	#	1.7	23.7	0	B	1	0	0	215	4501	215	4315	0	A18F	46.06	51.76	97.82
1	2026/09/02	19:22	49.6	64.7	64.6	#	#	3.5	0.7	0.8	#	1.7	#	1.7	23.7	0	B	1	0	0	215	4501	215	4315	0	6FEB	45.29	51.68	96.97
1	2026/09/02	19:23	49.6	64.7	64.6	#	#	3.2	0.7	0.8	#	1.5	#	1.5	23.7	0	B	1	0	0	215	4501	215	4315	0	F2A7	45.29	51.68	96.97
1	2026/09/02	19:24	49.6	64.8	64.6	#	#	3.1	0.7	0.7	#	1.5	#	1.5	23.7	0	B	1	0	0	215	4501	215	4315	0	B3D7	45.36	45.22	90.58
1	2026/09/02	19:25	49.6	65.2	64.5	#	#	3.0	0.7	0.8	#	1.4	#	1.4	23.7	0	B	1	0	0	215	4501	215	4315	0	8954	45.64	51.6	97.24
1	2026/09/02	19:26	49.6	66.6	65.4	#	#	3.0	0.6	0.7	#	1.4	#	1.4	23.7	0	B	1	0	0	215	4501	215	4315	0	91E9	39.96	45.78	85.74
1	2026/09/02	19:27	49.5	65.7	64.5	#	#	3.0	0.6	0.7	#	1.4	#	1.4	23.7	0	B	1	0	0	215	4501	215	4315	0	B760	39.42	45.15	84.57
1	2026/09/02	19:28	49.5	64.6	64.6	#	#	2.8	0.6	0.6	#	1.3	#	1.3	23.7	0	B	1	0	0	215	4501	215	4315	0	727F	38.76	38.76	77.52
1	2026/09/02	19:29	49.5	64.5	64.5	#	#	2.7	0.6	0.5	#	1.3	#	1.3	23.7	0	B	1	0	0	215	4501	215	4315	0	BD8E	38.7	32.25	70.95
1	2026/09/02	19:30	49.5	65.6	64.4	#	#	2.6	0.5	0.5	#	1.2	#	1.2	23.7	0	B	1	0	0	215	4501	215	4315	0	E281	32.8	32.2	65
1	2026/09/02	19:31	49.5	64.5	64.5	#	#	2.4	0.5	0.5	#	1.1	#	1.1	23.7	0	B	1	0	0	215	4501	215	4315	0	E5E6	32.25	32.25	64.5
1	2026/09/02	19:32	49.5	64.6	64.5	#	#	2.3	0.5	0.5	#	1.1	#	1.1	23.7	0	B	1	0	0	215	4501	215	4315	0	758D	32.3	32.25	64.55
1	2026/09/02	19:33	49.5	64.6	64.5	#	#	2.2	0.5	0.5	#	1.0	#	1.0	23.6	0	B	1	0	0	215	4501	215	4315	0	72D8	32.3	32.25	64.55
1	2026/09/02	19:34	49.4	64.6	64.4	#	#	2.2	0.5	0.5	#	1.0	#	1.0	23.6	0	B	1	0	0	215	4501	215	4315	0	74F1	32.3	32.2	64.5
1	2026/09/02	19:35	49.4	65.4	65.5	#	#	2.1	0.5	0.4	#	1.0	#	1.0	23.6	0	B	1	0	0	215	4501	215	4315	0	819B	32.7	26.2	58.9
1	2026/09/02	19:36	49.4	65.5	64.4	#	#	2.0	0.5	0.4	#	0.9	#	0.9	23.6	0	B	1	0	0	215	4501	215	4315	0	3EBE	32.75	25.76	58.51
1	2026/09/02	19:37	49.4	65.5	64.4	#	#	2.0	0.4	0.4	#	0.9	#	0.9	23.6	0	B	1	0	0	215	4501	215	4315	0	EE75	26.2	25.76	51.96
1	2026/09/02	19:38	49.4	64.4	64.3	#	#	1.9	0.4	0.4	#	0.9	#	0.9	23.6	0	B	1	0	0	215	4501	215	4315	0	49BF	25.76	25.72	51.48
1	2026/09/02	19:39	49.4	65.2	64.4	#	#	1.9	0.4	0.4	#	0.9	#	0.9	23.6	0	B	1	0	0	215	4501	215	4315	0	62C5	26.08	25.76	51.84
1	2026/09/02	19:40	49.4	64.4	64.3	#	#	1.8	0.4	0.4	#	0.8	#	0.8	23.6	0	B	1	0	0	215	4501	215	4315	0	7544	25.76	25.72	51.48
1	2026/09/02	19:41	49.4	64.5	64.4	#	#	1.8	0.4	0.4	#	0.8	#	0.8	23.6	0	B	1	0	0	215	4501	215	4315	0	24ED	25.8	25.76	51.56
1	2026/09/02	19:42	49.4	64.4	64.4	#	#	1.7	0.4	0.4	#	0.8	#	0.8	23.6	0	B	1	0	0	215	4501	215	4315	0	E066	25.76	25.76	51.52
1	2026/09/02	19:43	49.4	66.3	64.3	#	#	1.7	0.3	0.3	#	0.8	#	0.8	23.6	0	B	1	0	0	215	4501	215	4315	0	44F2	19.89	19.29	39.18
1	2026/09/02	19:44	49.3	64.5	64.3	#	#	1.6	0.4	0.3	#	0.8	#	0.8	23.6	0	B	1	0	0	215	4501	215	4315	0	5829	25.8	19.29	45.09
1	2026/09/02	19:45	49.3	65.4	64.4	#	#	1.6	0.3	0.3	#	0.7	#	0.7	23.6	0	B	1	0	0	215	4501	215	4315	0	EA3F	19.62	19.32	38.94
1	2026/09/02	19:46	49.3	64.3	64.2	#	#	1.5	0.3	0.3	#	0.7	#	0.7	23.6	0	B	1	0	0	215	4501	215	4315	0	C230	19.29	19.26	38.55
1	2026/09/02	19:47	49.3	65.3	64.2	#	#	1.5	0.3	0.3	#	0.7	#	0.7	23.6	0	B	1	0	0	215	4501	215	4315	0	BF87	19.59	19.26	38.85
1	2026/09/02	19:48	49.3	64.3	68.5	#	#	1.4	0.3	0.0	#	0.6	#	0.6	23.6	0	B	1	0	0	215	4501	215	4315	0	8FA8	19.29	0	19.29
1	2026/09/02	19:49	49.3	64.4	68.4	#	#	1.2	0.3	0.0	#	0.5	#	0.5	23.6	0	B	1	0	0	215	4501	215	4315	0	3320	19.32	0	19.32
1	2026/09/02	19:50	49.3	64.4	64.2	#	#	1.0	0.3	0.3	#	0.3	#	0.3	23.6	0	B	1	0	0	215	4501	215	4315	0	4F9F	19.32	19.26	38.58
1	2026/09/02	19:51	49.3	68.4	68.2	#	#	1.3	0.0	0.0	#	0.6	#	0.6	23.6	0	B	1	0	0	215	4501	215	4315	0	57C8	0	0	0
1	2026/09/02	19:52	49.2	65.0	68.1	#	#	1.0	0.3	0.0	#	0.3	#	0.3	23.6	0	B	1	0	0	215	4501	215	4315	0	53CE	19.5	0	19.5
1	2026/09/02	19:53	49.2	64.3	64.3	#	#	0.6	0.3	0.3	#	0.0	#	0.0	23.6	0	B	1	0	0	215	4501	215	4315	0	1B19	19.29	19.29	38.58
1	2026/09/02	19:54	49.3	67.9	64.2	#	#	1.1	0.0	0.3	#	0.4	#	0.4	23.6	0	B	1	0	0	215	4501	215	4315	0	9D4A	0	19.26	19.26
1	2026/09/02	19:55	49.2	68.0	67.8	#	#	1.1	0.0	0.0	#	0.4	#	0.4	23.6	0	B	1	0	0	215	4501	215	4315	0	D9DF	0	0	0
1	2026/09/02	19:56	49.2	64.2	64.1	#	#	0.6	0.3	0.2	#	0.1	#	0.1	23.6	0	B	1	0	0	215	4501	215	4315	0	8FB6	19.26	12.82	32.08
1	2026/09/02	19:57	49.2	64.2	64.1	#	#	0.8	0.3	0.2	#	0.2	#	0.2	23.6	0	B	1	0	0	215	4501	215	4315	0	AC72	19.26	12.82	32.08
1	2026/09/02	19:58	49.2	67.8	67.5	#	#	1.1	0.0	0.0	#	0.5	#	0.5	23.6	0	B	1	0	0	215	4501	215	4315	0	A679	0	0	0
1	2026/09/02	19:59	49.2	64.2	67.5	#	#	0.7	0.3	0.0	#	0.2	#	0.2	23.6	0	B	1	0	0	215	4501	215	4315	0	55B3	19.26	0	19.26
1	2026/09/02	20:00	49.2	65.5	66.0	#	#	0.7	0.2	0.2	#	0.1	#	0.1	23.6	0	B	1	0	0	215	4501	215	4315	0	740F	13.1	13.2	26.3
1	2026/09/02	20:01	49.2	67.6	67.3	#	#	1.0	0.0	0.0	#	0.4	#	0.4	23.6	0	B	1	0	0	215	4501	215	4315	0	857E	0	0	0
1	2026/09/02	20:02	49.2	67.6	67.4	#	#	0.9	0.0	0.0	#	0.3	#	0.3	23.5	0	B	1	0	0	215	4501	215	4315	0	99E6	0	0	0
1	2026/09/02	20:03	49.2	66.1	64.1	#	#	0.6	0.2	0.2	#	0.0	#	0.0	23.6	0	B	1	0	0	215	4501	215	4315	0	6168	13.22	12.82	26.04
1	2026/09/02	20:04	49.2	67.3	64.1	#	#	0.9	0.0	0.2	#	0.3	#	0.3	23.6	0	B	1	0	0	215	4501	215	4315	0	C9CF	0	12.82	12.82
1	2026/09/02	20:05	49.2	67.3	67.1	#	#	1.0	0.0	0.0	#	0.4	#	0.4	23.6	0	B	1	0	0	215	4501	215	4315	0	ABFA	0	0	0
1	2026/09/02	20:06	49.2	64.1	67.0	#	#	0.6	0.2	0.0	#	0.1	#	0.1	23.6	0	B	1	0	0	215	4501	215	4315	0	A1E1	12.82	0	12.82
1	2026/09/02	20:07	49.2	64.1	64.1	#	#	0.7	0.2	0.2	#	0.1	#	0.1	23.6	0	B	1	0	0	215	4501	215	4315	0	49B1	12.82	12.82	25.64
1	2026/09/02	20:08	49.2	67.0	66.8	#	#	0.9	0.0	0.0	#	0.4	#	0.4	23.5	0	B	1	0	0	215	4501	215	4315	0	2AFD	0	0	0
