Steca Elektronik GmbH;MPPT6000;760749IH008963540005
Date;Time;SOC[%];Kaptest[Ah];Vbat[V];Ibat_M[A];Vbat.sense[V];VPV1_M[V];VPV2_M[V];PVpower_M[W];PV1power_M[W];PV2power_M[W];Ophours[h];Ibat_total[A]SOC;Icharge_total[A];Iload_total[A];BatPower_total[W];BatTemp[°C];ChargeMode;ErrorState;ErrorNr;StateAux1;StateAux2;StateAux3;IntTemp1[°C];IntTemp2[°C];Derating;Ah_in_24h_M[Ah];Ah_in_total_M[Ah];Ah_in_24h_SYS[Ah];Ah_in_total_SYS[Ah];Ah_out_24h_SYS[Ah];Ah_out_total_SYS[Ah];Day_night;Status_AUXIO
2026/05/07;00:00:10;-;-; 52.39; 0.0;-; 9.1; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;9;1711;9;1711;9;1525;0;-
2026/05/07;00:01:10;-;-; 52.41; 0.0;-; 9.1; 13.7; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:02:10;-;-; 52.39; 0.0;-; 9.1; 13.5; 0.0;-;-;2288;-0.1; 0.0; 0.0;-7; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:03:10;-;-; 52.39; 0.0;-; 9.0; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:04:10;-;-; 52.41; 0.0;-; 9.0; 13.5; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:05:10;-;-; 52.39; 0.0;-; 9.1; 13.4; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:06:10;-;-; 52.39; 0.0;-; 9.0; 13.5; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:07:10;-;-; 52.39; 0.0;-; 9.0; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:08:10;-;-; 52.37; 0.0;-; 9.0; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:09:09;-;-; 52.37; 0.0;-; 9.0; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:10:09;-;-; 52.39; 0.0;-; 8.9; 13.4; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:11:09;-;-; 52.39; 0.0;-; 9.0; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:12:09;-;-; 52.39; 0.0;-; 9.0; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:13:09;-;-; 52.37; 0.0;-; 8.9; 13.5; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:14:09;-;-; 52.37; 0.0;-; 8.9; 13.4; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 23.0; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:15:09;-;-; 52.37; 0.0;-; 8.9; 13.5; 0.0;-;-;2288;-0.1; 0.0; 0.0;-5; 21.3;B;0;-;On;On;Off; 22.9; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:16:09;-;-; 52.37; 0.0;-; 8.9; 13.4; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:17:09;-;-; 52.37; 0.0;-; 9.0; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:18:09;-;-; 52.39; 0.0;-; 9.0; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.7;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:19:09;-;-; 52.37; 0.0;-; 8.9; 13.5; 0.0;-;-;2288;-0.1; 0.0; 0.0;-5; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:20:09;-;-; 52.35; 0.0;-; 8.9; 13.4; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:21:09;-;-; 52.35; 0.0;-; 9.0; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-5; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:22:09;-;-; 52.37; 0.0;-; 8.9; 13.5; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:23:09;-;-; 52.37; 0.0;-; 8.9; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:24:08;-;-; 52.35; 0.0;-; 9.0; 13.5; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1711;0;1711;0;1525;0;-
2026/05/07;00:25:08;-;-; 52.35; 0.0;-; 9.0; 13.6; 0.0;-;-;2288;-0.1; 0.0; 0.0;-6; 21.3;B;0;-;On;On;Off; 22.9; 22.6;0;0;1711;0;1711;0;1525;0;-
